category,osm_id,osm_type,lat,lon,name,amenity,healthcare,operator,capacity,beds,emergency,phone,website,priority
hospitals,6929910241,node,13.0874336,80.2177075,"Krishna Dental Clinic, Chennai",dentist,dentist,,,,,,,medium
hospitals,6929922974,node,12.9893694,80.1422824,Das Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6929969774,node,13.0395483,80.2313016,Kottakkal Arya Vaidya Sala,hospital,hospital,,,,,,,medium
hospitals,6930010121,node,13.0863304,80.2583543,C.U. Shah Clinic And Diagnostic Center,clinic,clinic,,,,,,,medium
hospitals,6930080547,node,13.1512288,80.2998984,"Rohit Hospital, Tiruvallur",hospital,hospital,,,,,,,medium
hospitals,6930163091,node,13.0405732,80.2146873,Je Nesam Hospital,hospital,hospital,,,,,,,medium
hospitals,6930163175,node,13.0376198,80.2619625,Chennai Meenakshi Multispeciality Hospital Ltd,hospital,hospital,,,,,,,medium
hospitals,6930188138,node,13.0210394,80.2592924,Chennai Skin Foundation and Yesudian Research Institute,hospital,hospital,,,,,,,medium
hospitals,6930405963,node,12.7971558,80.2175961,Chettinad Hospital,hospital,,,,,,,,medium
hospitals,6930464973,node,13.0459338,80.1131429,Chinnammal Ent Hospital,hospital,,,,,,,,medium
hospitals,6930467954,node,13.0743327,80.228278,Dr.Mu.Va.Hospital,hospital,hospital,,,,,,,medium
hospitals,6930489015,node,13.0844527,80.1798642,Cholayil Sanjeevanam Ayurveda,hospital,hospital,,,,,,,medium
hospitals,6931010523,node,13.1456863,80.2927141,"Vandana Hospital, Tiruvallur",hospital,hospital,,,,,,,medium
hospitals,6931435323,node,12.9512606,80.1384495,Dr.Kumar'S Ortho Clinic,clinic,clinic,,,,,,,medium
hospitals,6931566251,node,13.0641326,80.2705644,Mysaan Hospital,hospital,hospital,,,,,,,medium
hospitals,6931658649,node,13.0462892,80.1979979,V H M Hospitals Pvt Ltd,hospital,hospital,,,,,,,medium
hospitals,6931772821,node,13.0815684,80.2587748,Ritherdon Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6931772941,node,13.0807741,80.1989025,Robin and Robin Health Care,hospital,hospital,,,,,,,medium
hospitals,6932068862,node,13.0850496,80.215956,West Madras Medical Centre,hospital,hospital,,,,,,,medium
hospitals,6932077905,node,13.1098612,80.2909854,Rathina Clinic,clinic,clinic,,,,,,,medium
hospitals,6932103990,node,13.0390564,80.2568208,"Kauvery Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6932138889,node,13.0916495,80.2179844,Rathi Med Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,6932142269,node,13.1113476,80.284929,Rathenam Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6932203729,node,12.9507835,80.255186,Santhi Hospital,hospital,hospital,Private,,,yes,,,critical
hospitals,6932453594,node,13.1294292,79.9098006,Dr Agarwals Eye Hospital Ltd,hospital,,,,,,,,medium
hospitals,6932623618,node,13.1311793,79.9093902,"Suriya Hospital, Tiruvallur",hospital,,,,,,,,medium
hospitals,6932706544,node,13.0331886,80.258056,Suraksha Ent Care Centre,clinic,,,,,,,,medium
hospitals,6932740110,node,13.08497,80.2159721,Sunder Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,6932938089,node,13.0435469,80.2636349,Laksha Hospital,hospital,hospital,,,,,,http://www.lakshahospitals.com/,medium
hospitals,6932938090,node,13.1368213,80.2087516,"Lake View Hospital, Tiruvallur",hospital,hospital,,,,,,,medium
hospitals,6932966221,node,13.0893773,80.2547595,Narayanaa Hospital,hospital,hospital,,,,,,,medium
hospitals,6932966227,node,12.9574752,80.1859635,Lakshmi Clinic,clinic,clinic,,,,,,,medium
hospitals,6932999583,node,12.9300969,80.1188466,NN Hospital,hospital,hospital,,,,,,,medium
hospitals,6933010451,node,13.0269457,80.2623196,Janamma Hospital,hospital,,,,,,,,medium
hospitals,6933010456,node,13.0970567,80.2821958,Janaki E.N.T. Nursing Home,clinic,clinic,,,,,,http://www.janakient.com/,medium
hospitals,6933010476,node,12.7995425,80.0237341,J.S. Hospital,hospital,hospital,,,,,,,medium
hospitals,6933016136,node,13.0821536,80.253244,"Noble Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6933038486,node,13.1354513,80.2934799,"J.K. Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6933038519,node,13.1129411,80.2822602,Ishwarya Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933038566,node,13.0222055,80.2622388,Indira Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,6933038567,node,13.0766658,80.2057502,Indian Hospitals,hospital,,,,,,,,medium
hospitals,6933105884,node,13.1168517,80.2279428,Sheeba Multi Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,6933130958,node,13.1119458,80.2952072,Diabetes Research Centre and M.V.Hospital For Diabetes,hospital,hospital,,,,,,https://www.mvdiabetes.com/,medium
hospitals,6933279103,node,12.9504267,80.2551001,"Vasan Eye Care Hospital, Neelankarai",hospital,hospital,,,,,,,medium
hospitals,6933332545,node,13.12374,79.9112396,"Subam Hospital, Tiruvallur",hospital,,,,,,,,medium
hospitals,6933334832,node,12.9926586,80.20008,Sarathy Nursing Home,clinic,,,,,,,,medium
hospitals,6933370913,node,13.0776912,80.2459216,Apollo First Medical Foundation,hospital,hospital,,,,,,,medium
hospitals,6933371794,node,12.9247038,79.8787352,Anitha Nursing Home,clinic,,,,,,,,medium
hospitals,6933510835,node,12.9461162,80.1399234,Jyothsana Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933510845,node,13.1063124,80.2506946,Julian Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933510851,node,13.0739408,80.2357346,Josephs Nursing Home,hospital,hospital,,,,,,,medium
hospitals,6933510862,node,12.9548325,80.141636,Jip Diabetic and Heart Care Centre,hospital,hospital,,,,,,,medium
hospitals,6933510877,node,12.9958562,80.2603345,Jayam Polyclinc,hospital,hospital,,,,,,,medium
hospitals,6933510882,node,13.122272,80.2894968,Jayam Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933514287,node,13.0778545,80.2415295,Jayadev Polyclinic Hospital,hospital,hospital,,,,,,,medium
hospitals,6933514302,node,12.9701785,79.9520655,"Jaya Hospital, Chennai",hospital,,,,,,,https://www.jayahospital.com/,medium
hospitals,6933514307,node,13.0265892,80.2699743,Jaya Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,6933514313,node,12.9335502,80.123004,"Jawahar Hospital, Kanchipuram",hospital,hospital,,,,,,,medium
hospitals,6933514323,node,12.9194987,80.1388706,Janani Nursing Home Pvt Ltd,clinic,clinic,,,,,,,medium
hospitals,6933522070,node,13.0600349,80.2302911,Kummaran Eye Speciality Centre,hospital,hospital,,,,,,http://www.kumaraneyecare.in/,medium
hospitals,6933523232,node,13.1282303,80.2421558,Kvt Health Centre,hospital,hospital,,,,,,,medium
hospitals,6933621323,node,13.0313072,80.2097064,Maya Nursing Home Pvt Ltd,clinic,clinic,,,,,,,medium
hospitals,6933737012,node,13.1302259,80.2916855,Ezhil Hospital,hospital,hospital,,,,,,,medium
hospitals,6933746497,node,13.1165682,80.2263898,Eswari Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933748976,node,13.1232006,80.1461421,Essvee Hospital,hospital,,,,,,,,medium
hospitals,6933757130,node,13.0842489,80.220851,Premier Health Center,hospital,hospital,,,,,,,medium
hospitals,6933770688,node,13.0335088,80.2366854,Endocrine Diagnostic And Research Centre,,laboratory,,,,,,,medium
hospitals,6933794368,node,13.0731975,80.2527237,Vasantha Subramanian Hospitals Pvt Ltd,hospital,hospital,,,,,,,medium
hospitals,6933797537,node,13.0498729,80.0922444,"Vasan Eye Care Hospital, Tiruvallur",hospital,hospital,,,,,,,medium
hospitals,6933802716,node,13.1109009,80.2812195,"Vasan Eye Care Hospital, Tondiarpet",hospital,hospital,,,,,,,medium
hospitals,6933828333,node,13.0461063,80.2220044,Madras Poly Clinic and R.R. Scan,hospital,hospital,,,,,,,medium
hospitals,6933831617,node,13.0411063,80.1747546,"Vasan Eye Care Hospital, Valasaravakkam",hospital,,,,,,,,medium
hospitals,6933833903,node,13.11005,79.9113858,Logidasan's Hospital,hospital,,,,,,,,medium
hospitals,6933833912,node,13.0644964,80.2730508,Lister Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933833922,node,13.0007709,80.2575208,"Lifeline Cliniq , Adyar",clinic,clinic,,,,,,,medium
hospitals,6933833923,node,13.0535505,80.2576911,Life Medhospital,hospital,hospital,,,,,,,medium
hospitals,6933869777,node,13.0884107,80.2421169,"K.M. Hospitals, Chennai",hospital,hospital,,,,,,,medium
hospitals,6933875088,node,13.0741955,80.2357775,Zubeda Hospitals Ltd.,hospital,hospital,,,,,,,medium
hospitals,6933881025,node,13.1089757,80.2481371,Sree Narayana Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6933910999,node,13.0584745,80.2740124,RR Multispeciality Hospital,hospital,hospital,,,,,,,medium
hospitals,6933973123,node,13.0350165,80.2392798,"Dr.N. Nagajothi,M.D",doctors,doctor,,,,,,,medium
hospitals,6933998001,node,13.0743836,80.2367672,Dr.Manju Kulkarni Hospital,hospital,hospital,,,,,,,medium
hospitals,6934017797,node,13.0395058,80.1712127,Sri Hanu Nursing Home,clinic,,,,,,,,medium
hospitals,6934018732,node,13.0455758,80.1854472,Sri Ganesa Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,6934018827,node,13.0388943,80.2137016,Vaman Clinic Eye and Ent Care,clinic,clinic,,,,,,,medium
hospitals,6934018868,node,13.0473239,80.2241461,S.V. Bone And Joint Hospital,hospital,hospital,,,,,,,medium
hospitals,6934018874,node,12.969346,80.2573344,S.S Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6934031649,node,12.9652266,80.1927643,Sri G.M. Hospital,hospital,hospital,,,,,,,medium
hospitals,6934036697,node,13.0981213,80.2362643,Sri Eshodha Hospital,hospital,hospital,,,,,,,medium
hospitals,6934061609,node,12.97853,80.1851381,Srichakara Multispeciality Hospital,hospital,hospital,,,,,,,medium
hospitals,6934089837,node,13.0696298,80.2159499,"Peoples Nursing Home, Chennai",clinic,clinic,,,,,,,medium
hospitals,6934098007,node,13.1160177,80.2328438,Abhijay Hospital,hospital,hospital,,,,,,https://www.abhijayhospital.com/,medium
hospitals,6934139598,node,12.9731392,80.1371252,Arvind Sai Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,6934146446,node,13.0350623,80.2778479,"Sinus And Nose Hospital - Mylapore, Chennai",hospital,hospital,,,,,,,medium
hospitals,6934155951,node,12.9206582,80.1434009,Sindu Hospital,hospital,hospital,,,,,,,medium
hospitals,6934163318,node,12.9697917,80.1904562,Sibi Hospital,hospital,hospital,,,,,,,medium
hospitals,6934172291,node,13.1101185,80.2819745,"Shyamala Nursing Home, Chennai",clinic,clinic,,,,,,,medium
hospitals,6934186203,node,12.9857914,80.185987,Sri Venkateshwara`s C.M. Hospital,hospital,hospital,,,,,,https://cmhospital.in/,medium
hospitals,6934246102,node,13.1100467,80.2466847,Srinivas Priya Hospital (P) Ltd,hospital,hospital,,,,,,,medium
hospitals,6934270989,node,12.9637407,80.1880047,Anjakha Hospital,hospital,hospital,,,,,+91 44 2247 0405;+91 44 2247 0406,https://anjakhahospitals.com/,medium
hospitals,6934271042,node,12.9521441,80.1438126,M.S.M. Skin and Hair Care Clinic,hospital,hospital,,,,,,,medium
hospitals,6934271069,node,13.0725279,80.2195783,"M.R. Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6934271075,node,13.0810328,80.2336653,M. N. Orthopaedic Hospital,hospital,hospital,,,,yes,+914426442279,https://www.mnorthohosp.com/,critical
hospitals,6934271086,node,13.0452205,80.1861023,M.L Dental Clinic,clinic,clinic,,,,,,,medium
hospitals,6934271106,node,13.1121574,80.2956927,M V Hospital For Diabetes Pvt Ltd,hospital,,,,,,,,medium
hospitals,6934271111,node,12.996767,80.2603599,M N Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,6934301423,node,13.1170802,80.2864189,"A.V. Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6934325847,node,12.998194,80.2079885,N.K Clinic,clinic,clinic,,,,,,,medium
hospitals,6934325848,node,13.1122162,80.2309737,N.R. Hospital,hospital,hospital,,,,,,,medium
hospitals,6934325849,node,13.0965878,80.2597135,N.R. Medical Home Private Limited,hospital,hospital,,,,,,,medium
hospitals,6934325866,node,13.117412,80.289427,Nagamani Hospitals Private Limited,hospital,hospital,,,,,,,medium
hospitals,6934325876,node,13.1184216,80.2610184,Nalamm Hospital Pvt Ltd,hospital,hospital,,,,,,,medium
hospitals,6934325881,node,13.0576423,80.2723642,Nambi Nursing Home and Research Centre,clinic,,,,,,,,medium
hospitals,6934325882,node,13.0328516,80.2615173,Nandalala Medical Foundation,hospital,hospital,,,,,,,medium
hospitals,6934326572,node,13.1308907,80.2138799,Sri Kumaran Health Centre,hospital,hospital,,,,,,,medium
hospitals,6934340587,node,13.0154215,80.1932403,Nandambakkam Dispensary,clinic,centre,,,,,,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,medium
hospitals,6934340601,node,12.9784706,80.2247932,Nandhini Hospital,hospital,hospital,,,,,,,medium
hospitals,6934340623,node,13.0265108,80.2607878,Navasuja Sankara Nethralaya,hospital,hospital,,,,,,,medium
hospitals,6934340638,node,13.083452,80.2030747,Neomed Hospital - Chennai,hospital,hospital,,,,,,,medium
hospitals,6934340658,node,13.0316469,80.2311185,"New Balaji Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6934340659,node,13.0777579,80.2414826,New Hope Indian Specilaity Hospital,hospital,hospital,,,,,,,medium
hospitals,6934340664,node,13.0776821,80.2415201,New Hope Medical Centre Pvt. Ltd,hospital,hospital,,,,,,,medium
hospitals,6934340665,node,13.111251,80.2940284,Nichani Health Centre,hospital,hospital,,,,,,,medium
hospitals,6934340684,node,13.0666173,80.2481747,Nungambakkam Dispensary CandB Block,clinic,centre,,,,,,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,medium
hospitals,6934340710,node,13.1184222,80.1507749,Om Shakthi Hospital,hospital,,,,,,,,medium
hospitals,6934340749,node,13.0390564,80.2086724,Orthopedic and Specialities Hospital,hospital,hospital,,,,,,,medium
hospitals,6934340750,node,13.0768865,80.2351539,Padma Clinic And Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6934340766,node,12.9996223,80.2537027,Padmapriya Hospital Pvt. Ltd.,hospital,hospital,,,,,,,medium
hospitals,6934340781,node,13.0122123,80.2235084,Palani Balaji Fertility Centre,hospital,,,,,,,,medium
hospitals,6934340782,node,13.0420391,80.2126005,Pallava Hospital,hospital,hospital,,,,,,,medium
hospitals,6934340783,node,13.0479576,80.2124181,P&G Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6934340789,node,12.9801472,80.1835965,Pankajam Memorial Hospital,hospital,hospital,,,,,,,medium
hospitals,6934347087,node,13.060131,80.2523656,Apollo Childrens Hospital,hospital,hospital,,,,,,http://www.apollohospitals.com/Apollo_Children/,medium
hospitals,6934347093,node,13.0356881,80.2337551,Anuradha Maternity Centre,hospital,hospital,,,,,,,medium
hospitals,6934407803,node,13.0919709,80.2511633,Shri Balaji Hospital - Chennai,hospital,hospital,,,,,,,medium
hospitals,6934407826,node,12.7595919,80.0053301,Muthu Ganapathy Hospital,hospital,hospital,,,,,,,medium
hospitals,6934408780,node,13.0373853,80.2318856,Shree Sai Krupa Dental Care,dentist,dentist,,,,,,,medium
hospitals,6934477070,node,13.0939374,80.2008538,Shivas Eye Care,clinic,,,,,,,,medium
hospitals,6934610015,node,13.1255776,80.2260934,Shepherd Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6934689509,node,13.0976393,80.2594614,Perambur Dispensary,clinic,centre,,,,,,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,medium
hospitals,6934737010,node,12.8210402,80.0479585,Srm Medical College Hospital And Research Centre,hospital,,,,,,,,medium
hospitals,6934768345,node,12.9512004,80.1475489,K. H. Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6934884999,node,13.1220029,80.1469266,Teja Hospital,hospital,,,,,,,,medium
hospitals,6934897845,node,13.0710341,80.222632,Tamil Nadu Urological Research Centre,hospital,hospital,,,,,,,medium
hospitals,6934903332,node,13.1577727,80.3018933,Sss Hospital,hospital,hospital,,,,,,,medium
hospitals,6934912413,node,13.0029165,80.2463347,Vhs Diabeted Research Centre,clinic,,,,,,,,medium
hospitals,6935067323,node,12.9892035,80.2554783,Ponraj Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,6935159758,node,12.9673347,80.1867983,Thirimoorthys Heart Care Hospital,hospital,hospital,,,,,,,medium
hospitals,6935224404,node,13.0517176,80.2300054,"Thulasi Krishna Nursing Home, Kodambakkam",hospital,hospital,,,,,,,medium
hospitals,6935224405,node,13.1652175,80.3032967,"Sugam Hospital, Tiruvallur",hospital,hospital,,,,,,,medium
hospitals,6935248992,node,13.0633102,80.2743041,Star Bone Joint Center,clinic,clinic,,,,,,,medium
hospitals,6935272552,node,13.074266,80.2382156,Dr. Agarwal's Eye Hospital,hospital,hospital,Dr. Agarwal's Eye Hospital,,,,,,medium
hospitals,6935274089,node,13.0850183,80.2244673,Selvarangam Hospital,hospital,hospital,,,,,,,medium
hospitals,6936134766,node,12.9498348,80.1690781,Unnamed,hospital,hospital,,,,,,,medium
hospitals,6936134771,node,13.0670837,80.2505444,"Sankara Nethralaya, Chennai",hospital,hospital,,,,,,,medium
hospitals,6936147552,node,13.0836428,80.2462569,Akn Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936147848,node,13.0365779,80.2728282,Sampat Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936149808,node,12.953421,80.1411398,Rrase Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936244762,node,13.0449677,80.1846506,Royal Hospital - Chennai,hospital,hospital,,,,,,,medium
hospitals,6936264375,node,13.0309126,80.1715896,Viganesh Hospital,hospital,,,,,,,,medium
hospitals,6936271569,node,12.9640779,80.2461429,Sri Lakshmi Multi Speciality Hospital Pvt Ltd,hospital,,,,,,,,medium
hospitals,6936275517,node,13.1135903,80.2270764,Dr Agarwal Eye Hospital Ltd,hospital,hospital,,,,,,,medium
hospitals,6936294078,node,13.1665521,80.3043053,Karthik Hospital,hospital,hospital,,,,,,,medium
hospitals,6936310669,node,13.0404661,80.2244103,Sulochana Dental Care Center,dentist,dentist,,,,,,,medium
hospitals,6936315219,node,13.0834455,80.1749497,Spandana Surgical Centre,hospital,hospital,,,,,,,medium
hospitals,6936316468,node,13.0827016,80.2424652,Tosh Hospitals Private Limited,hospital,hospital,,,,,,,medium
hospitals,6936324681,node,13.0341895,80.2325615,Dr Vas Dental Clinic,clinic,clinic,,,,,,,medium
hospitals,6936328118,node,13.1164154,80.146014,Sri Vaishnavi Nursing Home,clinic,,,,,,,,medium
hospitals,6936339685,node,12.9284225,80.1184121,Sundar Health Centre,clinic,clinic,,,,,,,medium
hospitals,6936339695,node,13.07604,80.2366224,Sundaram Cancer Centre,hospital,hospital,,,,,,,medium
hospitals,6936339711,node,13.0483992,80.2040416,R.R. Eye Instutute and Laser Foundation,hospital,hospital,,,,,,,medium
hospitals,6936339747,node,13.084629,80.2247456,Rajalakshmi Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936339753,node,13.0439283,80.2727732,Rajan Dental Institute Pvt. Ltd.,dentist,dentist,,,,,,,medium
hospitals,6936339822,node,13.0441485,80.2637114,Avm Medical Ent Research Foundation Pvt Ltd,hospital,hospital,,,,,,https://avmmerf.in/contact.php,medium
hospitals,6936356289,node,13.0806801,80.2486159,"Aditya Hospital, Chennai",hospital,hospital,,,,,,https://www.adityahospital.co.in/,medium
hospitals,6936359923,node,13.0430125,80.2371521,Laser and Laparascopic Hospital,hospital,hospital,,,,,,https://www.drashokchennai.com/,medium
hospitals,6936359934,node,13.0477067,80.185183,Lalitha Nurshing Home,clinic,clinic,,,,,,,medium
hospitals,6936359940,node,12.9938673,80.2528444,Lakshmi Maternity Hospital,hospital,hospital,,,,,,,medium
hospitals,6936359972,node,13.0790289,80.2490893,Kumaran Hospital Pvt.Ltd.,hospital,hospital,,,,,,https://kumaranhospitals.com/Index.html,medium
hospitals,6936359973,node,12.9833542,80.2220687,Kumaran Diagnostic Centre,,laboratory,,,,,,,medium
hospitals,6936359992,node,13.1225671,80.224244,Kts Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936369001,node,13.1217887,80.1996361,D R J Hospital P. Ltd.,hospital,,,,,,,,medium
hospitals,6936386662,node,13.0381353,80.1619336,"Dr Agarwals Eye Hospital Ltd, Chennai",hospital,,,,,,,,medium
hospitals,6936391765,node,13.0177957,80.2711008,Apollo Specialty Hospitals Private Limited,hospital,,,,,,,,medium
hospitals,6936395127,node,13.0883153,80.2162363,Darshan Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,6936411410,node,13.0877615,80.2423476,Deepam Eye Hospital,hospital,hospital,,,,,,http://www.deepameyehospital.com/,medium
hospitals,6936415699,node,13.0685338,80.2579902,Dr. A. Ramachandran's Diabetes Hospital,hospital,hospital,,,,,,,medium
hospitals,6936434314,node,13.0353484,80.1822808,"Srushti Hospital, Kanchipuram",hospital,,,,,,,,medium
hospitals,6936469837,node,13.0843952,80.2182426,Veecare Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,6936482969,node,13.1242872,80.0266014,A. G. Nursing Home,clinic,,,,,,,,medium
hospitals,6936488132,node,13.1169712,80.2883984,Sanjeevini Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936663153,node,12.9763914,80.2114016,Velachery K S Hospital,hospital,hospital,,,,,,,medium
hospitals,6936663164,node,13.1168268,80.2876957,Vasantha Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936669886,node,13.0790015,80.25267,K.J. Hospital,hospital,hospital,,,,,,http://kjhospital.net/kjhospital/Welcome.aspx,medium
hospitals,6936681265,node,13.0440365,80.2336198,Sathya Physiotherapy Centre,hospital,hospital,,,,,,,medium
hospitals,6936681271,node,13.0257935,80.2227634,Sri Balaji Ent And Maternity Clinic,clinic,clinic,,,,,,,medium
hospitals,6936684311,node,13.0788382,80.2469368,Kensington Hospital,hospital,hospital,,,,,,,medium
hospitals,6936684328,node,12.9925116,80.2061465,Ponmalligai Hospital Pvt Ltd,hospital,,,,,,,,medium
hospitals,6936684362,node,12.9512057,79.9389294,Deepika Eye Care Hospital,hospital,,,,,,,,medium
hospitals,6936684391,node,13.0389519,80.2290894,Pdr Othopaedic Hospital,hospital,hospital,,,,,,,medium
hospitals,6936695102,node,12.7605506,80.0025071,Sree Sakthi Hospital,hospital,hospital,,,,,,,medium
hospitals,6936695116,node,13.1252733,80.141872,"Durga Nursing Home, Tiruvallur",clinic,,,,,,,,medium
hospitals,6936695126,node,13.0427786,80.2706811,E V Kalyani Medical Centre,hospital,hospital,,,,,,,medium
hospitals,6936695137,node,13.0266147,80.2283525,Vijay's Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936695143,node,13.1584009,80.301336,Vinayak Clinic,clinic,clinic,,,,,,,medium
hospitals,6936695172,node,13.0269877,80.2631588,Yogi Vedha Kumari Hospital,hospital,,,,,,,,medium
hospitals,6936695177,node,12.9833895,80.2181782,Xcellent Care Superspeciality Hospital,hospital,hospital,,,,,,,medium
hospitals,6936695178,node,13.0478465,80.2329075,Women and Children Foundation,hospital,hospital,,,,,,,medium
hospitals,6936695205,node,13.0473037,80.1121954,Subamathi Clinic,clinic,,,,,,,,medium
hospitals,6936695215,node,12.9740991,80.1387607,Subhiksha Hospital,hospital,hospital,,,,,,,medium
hospitals,6936695225,node,13.0390577,80.1931438,Sucha Eye Cure,clinic,clinic,,,,,,,medium
hospitals,6936695226,node,13.0791504,80.2541493,"Sudha Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6936696196,node,13.0816938,80.2522811,V.K. Hospital,hospital,hospital,,,,,,,medium
hospitals,6936696229,node,13.0838857,80.2252632,U.K. Hospitals Pvt. Ltd.,hospital,hospital,,,,,,,medium
hospitals,6936696239,node,13.0892193,80.2415402,"Trust Hospital, Chennai",hospital,hospital,,,,,,,medium
hospitals,6936696240,node,13.082343,80.2076291,Titan Eye,hospital,hospital,,,,,,,medium
hospitals,6936708005,node,13.0332775,80.2371645,Sai Ortho Care Hospital,hospital,hospital,,,,,,,medium
hospitals,6936708052,node,13.0373801,80.1130088,Sri Kamatchi Nursing Home,clinic,,,,,,,,medium
hospitals,6936708989,node,13.0481888,80.2035199,Sooriya Hospital,hospital,hospital,,,,,,,medium
hospitals,6936709005,node,13.097668,80.2415751,Amruth Siddha and Ayurvedic Clinic,clinic,clinic,,,,,,,medium
hospitals,6936709049,node,13.0607823,80.2217676,Siva Sakthi Nursing Home,clinic,,,,,,,,medium
hospitals,6936709086,node,13.0496502,80.2410582,Centre For Blood Disorder,hospital,hospital,,,,,+91 44 2834 0668;+91 44 2834 5161,,medium
hospitals,6936709093,node,13.037934,80.2170509,Csm Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936709111,node,12.9830693,79.9379463,Kshetropasna Medical Trust Ayurveda Hospital,hospital,,,,,,,,medium
hospitals,6936738654,node,13.1166714,80.2803303,Roselin Gandhi Hospital,hospital,hospital,,,,,,,medium
hospitals,6936740122,node,12.9063092,80.0946544,Manushree Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6936854953,node,13.0838165,80.236031,Sree Sai Krishna Poly Clinic Hospital,clinic,clinic,,,,,,,medium
hospitals,6936874933,node,13.0475826,80.2069719,Paterson Cancer Center / Vijaya Health Centre Premises,hospital,hospital,,,,,,,medium
hospitals,6936891601,node,13.0346684,80.2576784,Aarthi Scans,clinic,,,,,,,,medium
hospitals,6936953154,node,13.0558855,80.2481343,Fertility Research Centre,hospital,hospital,,,,,,,medium
hospitals,6936976871,node,13.047269,80.2187347,Spot Hospital,hospital,hospital,,,,,,,medium
hospitals,6936994823,node,13.1184203,80.204346,B B Hospital,hospital,,,,,,,,medium
hospitals,6937025938,node,13.0312145,80.2321847,Sri Visa Clinic,clinic,clinic,,,,,,,medium
hospitals,6937055902,node,12.9758647,80.2205016,Appasamy Krishna Hospital and Medical Research Centre,hospital,hospital,,,,,,,medium
hospitals,6937067452,node,13.0606718,80.2432201,"Medindia Hospitals, Chennai",hospital,hospital,,,,,,,medium
hospitals,6937109075,node,13.1694824,80.304324,"Aakash Hospital, Tiruvallur",hospital,hospital,,,,,,,medium
hospitals,6937111102,node,13.1450072,80.2398249,K.M. Multi Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,6937320470,node,13.1228878,80.293498,Rudhra-Chella Clinicare`N`Cure Services,hospital,hospital,,,,,,,medium
hospitals,6937351599,node,13.0781955,80.2452886,K.K.R. ENT Hospital and Research Institute(P) Ltd,hospital,hospital,,,,,+91 44 2641 1444,https://www.kkrenthospital.org/,medium
hospitals,6937390213,node,13.0352086,80.2164307,Sri Hari Clinic,clinic,clinic,,,,,,,medium
hospitals,6937398987,node,13.0345893,80.1836944,Roy's Heart Foundation,hospital,,,,,,,,medium
hospitals,6937420406,node,13.0438892,80.2387923,Sri Viveka Institute Of Dental Health,dentist,dentist,,,,,,,medium
hospitals,6937434309,node,13.0503377,80.2299377,"Srinivasa Hospital P P N, Chennai",hospital,hospital,,,,,,,medium
hospitals,6937467152,node,13.0394065,80.2507684,Gastro Cre Hospital,hospital,hospital,,,,,,,medium
hospitals,6937478253,node,13.0768382,80.2354315,Dr. A.G. Arumugam Nursing Home,clinic,clinic,,,,,,,medium
hospitals,6937497904,node,13.0463676,80.1865241,Aaditya Kamaraja Eye Hospital,hospital,hospital,,,,,,,medium
