category,osm_id,osm_type,lat,lon,name,amenity,healthcare,operator,capacity,beds,emergency,phone,website,priority
hospitals,7252256210,node,13.1309288,80.131225,Thirumullaivoyal PHC,,centre,,,,,,,medium
hospitals,7252256211,node,13.2882764,79.995986,"PHC, Enambakkam",,centre,,,,,,,medium
hospitals,7252256212,node,13.1949928,80.2121565,Vilangadupakkam PHC,,centre,,,,,,,medium
hospitals,7252256214,node,13.13079,80.258508,"UHP, Kodungaiyur 2",,centre,,,,,,,medium
hospitals,7252256215,node,13.1783047,80.0612608,Government Hospital Kadhavoor,hospital,,,,,,,,medium
hospitals,7252256216,node,13.3356835,80.0859775,"PHC, Arani",,centre,,,,,,,medium
hospitals,7252333312,node,13.1044386,80.2748161,Irch Uhp,,centre,,,,,,,medium
hospitals,7252333313,node,13.1228129,80.2870743,Korukkupet UPHC,,centre,,,,,,,medium
hospitals,7252333314,node,13.07832,80.243753,Govt Kilpauk Medical College Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333316,node,13.0583373,80.2012267,Sakthi Nursing Home,clinic,,,,,,,,medium
hospitals,7252333317,node,13.0747057,80.01998,"Government Hospital, Nemam",hospital,,,,,,,,medium
hospitals,7252333318,node,13.12038,80.285818,Rasi Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333320,node,13.0991743,80.2301988,Government Maternity And Child Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333321,node,13.0433937,80.2461174,Cloudnine Hospital - Chennai,hospital,hospital,,,,,,,medium
hospitals,7252333322,node,13.0731831,80.2429769,Mangalapuram PHC,,centre,,,,,,,medium
hospitals,7252333323,node,13.118812,79.995109,Perumalpattu PHC,,centre,,,,,,,medium
hospitals,7252333324,node,13.0528882,80.2621371,Krishnampet UPHC,,centre,,,,,,,medium
hospitals,7252333327,node,13.051891,80.1968567,Virugambakkam PHC,,centre,,,,,,,medium
hospitals,7252333328,node,13.11399,80.235509,Sembium PHC,,centre,,,,,,,medium
hospitals,7252333329,node,13.04065,80.21578,Nallankuppam UPHC,,centre,,,,,,,medium
hospitals,7252333330,node,13.061988,80.2745135,Shifa Hospital And Reasearch Centre,hospital,hospital,,,,,,,medium
hospitals,7252333333,node,13.0605437,80.2217663,Siva Sakthi Nursing Home,clinic,,,,,,,,medium
hospitals,7252333334,node,13.0482814,80.2353519,S.M.Nagar PHC,,centre,,,,,,,medium
hospitals,7252333336,node,13.0559665,79.9584529,Papparampakkam PHC,,centre,,,,,,,medium
hospitals,7252333337,node,13.10618,80.286804,Govt. Stanley Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333338,node,13.1231681,80.2529369,Urban Primary Health Center,,centre,,,,,,,medium
hospitals,7252333339,node,13.0551882,80.2603077,Zambazar PHC,,centre,,,,,,,medium
hospitals,7252333340,node,13.1008845,80.2383559,Nagammaiar Nagar North PHC,,centre,,,,,,,medium
hospitals,7252333341,node,13.0469783,80.1895003,Subam Specialities Hospitals,hospital,hospital,,,,,,,medium
hospitals,7252333342,node,13.0711841,80.2679271,Pudupet PHC,,centre,,,,,,,medium
hospitals,7252333343,node,13.12222,80.223972,Kts Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7252333344,node,13.05381,80.20915,UPHC Vadapalani West,,centre,,,,,,,medium
hospitals,7252333345,node,13.091086,80.2656825,Choolai UPHC,,centre,,,,,,,medium
hospitals,7252333346,node,13.0692631,80.1799109,Srisaihospital With Matrinity Facility,hospital,,,,,,,,medium
hospitals,7252333347,node,13.1153048,80.2233851,Govt Peripheral Hospital Periyar Nagar,hospital,hospital,,,,,,,medium
hospitals,7252333348,node,13.0887868,80.2566885,Perumalpet PHC,,centre,,,,,,,medium
hospitals,7252333349,node,13.0431134,80.2453103,Be Well Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333352,node,13.0508643,80.1922458,Hera Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333353,node,13.05943,80.194729,SBS Hospital Nursing Home,clinic,,,,,,,,medium
hospitals,7252333354,node,13.1129012,80.2957982,Government Unani Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333356,node,13.0586646,80.2428501,Meenakshi Hospital & Childrens Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333357,node,13.1034047,80.1040655,"UPHC, Avadi",,centre,,,,,,,medium
hospitals,7252333358,node,13.0776301,80.2259431,"PHC, Shenoy Nagar",,centre,,,,,,,medium
hospitals,7252333360,node,13.05774,80.273916,Subam Clinic,clinic,clinic,,,,,,,medium
hospitals,7252333362,node,13.1190934,80.2066309,"PHC, Kolathur",,centre,,,,,,,medium
hospitals,7252333363,node,13.0556052,80.0563447,Thirumalazhisai PHC,,centre,,,,,,,medium
hospitals,7252333365,node,13.1186161,80.2873816,Sanjeevirayanpet UHP,,centre,,,,,,,medium
hospitals,7252333366,node,13.0947437,80.1783856,Padi UCHC,,centre,,,,,,,medium
hospitals,7252333367,node,13.0707695,80.1128806,Thiruverkadu PHC,,centre,,,,,,,medium
hospitals,7252333368,node,13.1157648,80.1098061,Paruthipattu Uphc,,centre,,,,,,,medium
hospitals,7252333369,node,13.09041,80.175293,Tanker Dialysis Foundation Unit,hospital,hospital,,,,,,,medium
hospitals,7252333370,node,13.0859683,80.2633216,Periyar Thidal PHC,,centre,,,,,,,medium
hospitals,7252333371,node,13.0616195,80.275793,Hiba Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333372,node,13.0508818,80.2735131,A.R.A Hospital For Women,hospital,hospital,,,,,,,medium
hospitals,7252333373,node,13.0824777,80.1862979,Mugapair PHC,,centre,,,,,,,medium
hospitals,7252333375,node,13.0594024,80.1954415,Priyas Medical Centre,hospital,,,,,,,,medium
hospitals,7252333376,node,13.1043408,80.2743222,"PHC, Kondithope",,centre,,,,,,,medium
hospitals,7252333377,node,13.0999769,80.2011892,Villiwakkam PHC,,centre,,,,,,,medium
hospitals,7252333378,node,13.044837,80.2475507,Dr. Rai Memorial Medical Centre,hospital,hospital,,,,,,,medium
hospitals,7252333380,node,13.0535971,80.2275376,Medway Hospitals,hospital,hospital,,,,,,,medium
hospitals,7252333381,node,13.0993782,80.2825418,Seven Wells Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333383,node,13.068807,80.2672078,Government Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333384,node,13.1192346,80.2857643,Ranga Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7252333388,node,13.0524675,80.1898468,Standard Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333389,node,13.1142928,80.2844517,Chennai Corporation Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333390,node,13.0410091,80.1964532,Guru Raghavendra Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333391,node,13.0621485,80.2745047,RIDA Physiotherapy Clinic,clinic,clinic,,,,,,,medium
hospitals,7252333392,node,13.1126809,80.153358,Varadarajapuram Government Hospitals,hospital,,,,,,,,medium
hospitals,7252333393,node,13.0855035,80.2396927,Urban Primary Health Centre,,centre,,,,,,,medium
hospitals,7252333394,node,13.0487028,80.2645448,Seethapathy clinic & Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333396,node,13.1267531,80.2489796,Kvt Health Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333397,node,13.0572714,80.2757357,Sakthi Hospital &Reasearch Centre Helath Care Organization,hospital,hospital,,,,,,,medium
hospitals,7252333398,node,13.0480821,80.2329957,Women And Children Foundation Hospitals T-Nagar,hospital,hospital,,,,,,,medium
hospitals,7252333399,node,13.05562,80.124419,Dr.Rai Cbcc Centre,hospital,,,,,,,,medium
hospitals,7252333402,node,13.0538856,80.1927125,Annai multispeciality hospital,hospital,hospital,,,,,,,medium
hospitals,7252333403,node,13.0916464,80.2139939,Firm Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333405,node,13.11573,80.026717,Thiruninravur Government Hospital,hospital,,,,,,,,medium
hospitals,7252333406,node,13.0535089,80.2195494,The Best Hospital Private Ltd,hospital,hospital,,,,,,,medium
hospitals,7252333407,node,13.0887,80.256712,Chennai Corporation Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333408,node,13.0665829,80.2136697,M.M.D.A. Colony UPHC,,centre,,,,,,,medium
hospitals,7252333409,node,13.060986,80.2747981,Triplicane Government Hospital,hospital,hospital,,,,,,,medium
hospitals,7252333411,node,13.0511322,80.2190929,Urban Public Health Center,,centre,,,,,,,medium
hospitals,7252333413,node,13.1069544,80.2796126,Hemakamal Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7252333414,node,13.05073,80.2722891,Mirsh Aibpet PHC,,centre,,,,,,,medium
hospitals,7252333415,node,13.1245741,80.2625243,Vyasarpadi North PHC,,centre,,,,,,,medium
hospitals,7252333416,node,13.0590564,80.1928218,Government Hospital For Ladies And Children,hospital,,,,,,,,medium
hospitals,7254940229,node,13.0566709,80.2350491,Dr. Premkumar's Orthopedic Clinic,clinic,clinic,,,,,,,medium
hospitals,7255706468,node,13.0561828,80.2478331,SIMS Hospital,hospital,hospital,,,,,,,medium
hospitals,7255751980,node,13.0538477,80.2494072,Human Health,,laboratory,,,,,,,medium
hospitals,7257289020,node,12.9174209,80.0801055,Samyuktaa Maternity Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289021,node,12.7847085,79.8034304,"Goverment Hospital, Avaloor",hospital,,,,,,,,medium
hospitals,7257289029,node,12.8751861,80.2106332,Semmancheri PHC,,centre,,,,,,,medium
hospitals,7257289034,node,12.8515647,80.0666869,Christhudass Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289035,node,12.7988384,80.0239066,Vanavil Medical Centre,hospital,hospital,,,,,,,medium
hospitals,7257289040,node,12.7947227,79.8162415,APJ Hospital,hospital,,,,,,,,medium
hospitals,7257289041,node,12.90526,80.097643,Peerkankaranai PHC,,centre,,,,,,,medium
hospitals,7257289045,node,12.842395,80.0576052,K.R. Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289046,node,12.768651,80.1089783,Othivakkam PHC,,centre,,,,,,,medium
hospitals,7257289047,node,12.9311248,79.8815031,"Thirumangalam, PHC",,centre,,,,,,,medium
hospitals,7257289050,node,12.7644845,79.7577375,"PHC, Koyambakkam",,centre,,,,,,,medium
hospitals,7257289058,node,12.8083218,79.7627079,"PHC, Ayyampettai",,centre,,,,,,,medium
hospitals,7257289060,node,12.8601332,80.1358744,Tagore Medical College Hospital,hospital,,,,,,,,medium
hospitals,7257289061,node,12.7913063,80.032987,Maraimalai Nagar PHC,,centre,,,,,,,medium
hospitals,7257289067,node,12.9223124,80.1503334,Vani Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7257289073,node,12.928407,80.1183968,Sundar Health clinic,clinic,clinic,,,,,,,medium
hospitals,7257289075,node,12.9142715,80.1918308,Primary Health Centre,,centre,,,,,,,medium
hospitals,7257289076,node,12.76464,79.935152,Reddipalayam PHC,,centre,,,,,,,medium
hospitals,7257289080,node,12.9114903,80.1438428,Janani Nursing Home,clinic,,,,,,,,medium
hospitals,7257289090,node,12.846693,80.1972613,Shri Isari Velan Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289094,node,12.9011837,80.1568634,Paduvancheri PHC,,centre,,,,,,,medium
hospitals,7257289095,node,12.9308128,80.1166485,"Panchayath Well, Ranganathapuram UPHC",,centre,,,,,,,medium
hospitals,7257289097,node,12.7637722,80.0025698,Singaperumalkoil PHC,,centre,,,,,,,medium
hospitals,7257289108,node,12.9242,80.127446,Poondi Bazaar PHC,,centre,,,,,,,medium
hospitals,7257289110,node,12.85051,79.91207,Panrutti PHC,,centre,,,,,,,medium
hospitals,7257289121,node,12.9275229,80.1125421,Vn Allergy & Asthma Research Centre,hospital,hospital,,,,,,,medium
hospitals,7257289122,node,12.76057,80.002486,Sakthi Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289123,node,12.9107782,80.1967559,Suraj Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289126,node,12.92622,80.102998,Bethesda Medical Mission Hospital,hospital,hospital,,,,,,,medium
hospitals,7257289134,node,12.8455261,80.0620008,"UPHC, Nandhivaram",,centre,,,,,,,medium
hospitals,7257289136,node,12.79002,80.220564,"PHC, Kelambakkam",,centre,,,,,,,medium
hospitals,7257421525,node,13.0246229,80.0173334,Saveetha Medical College Hospital,hospital,,,,,,,,medium
hospitals,7257421527,node,13.0352508,79.8115856,Perambakkam CHC,,centre,,,,,,,medium
hospitals,7257421528,node,13.0209496,80.1670655,"Urban Primary Health Center, Mugalivakkam",,hospital,Government of Tamil Nadu,,,,,,medium
hospitals,7257421530,node,12.9654914,79.9452452,Pandian Hospital,hospital,,,,,,,,medium
hospitals,7257421531,node,13.0348047,80.2246285,Shree Chakra Maternity Clinic and Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7257421533,node,13.01822,80.108873,Sri Muthukumaran Medical College Hospital & Research Institute,hospital,,,,,,,,medium
hospitals,7257421536,node,13.0340836,80.2419057,Kavitha Clinic,clinic,clinic,,,,,,,medium
hospitals,7257421538,node,12.9881799,80.1894953,"Palavanthangal, UPHC",,centre,,,,,,,medium
hospitals,7257421540,node,13.0319129,80.2099892,Sunrays Laproscopic Centre,hospital,hospital,,,,,,,medium
hospitals,7257421541,node,13.0298958,80.1911357,Hirsh Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7257421543,node,12.9854281,80.192207,Acharya Clinic,clinic,clinic,,,,,,,medium
hospitals,7257421544,node,13.0374439,80.1444537,Sriramachandra Hospital,hospital,,,,,,,,medium
hospitals,7257421548,node,12.9485752,80.2410198,Okkiyamthuraipakkam PHC,,centre,,,,,,,medium
hospitals,7257421549,node,13.0369528,80.169935,Chinna Porur Government Hospital,hospital,,,,,,,,medium
hospitals,7257421551,node,13.0230199,80.2401457,Kotturpuram UPHC,,centre,,,,,,,medium
hospitals,7257421555,node,12.9408644,80.1828683,Arun Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421557,node,13.0312006,80.2511993,Motherhood Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421559,node,12.9979497,80.2562121,"Government Hospital, Adyar",hospital,hospital,,,,,,,medium
hospitals,7257421563,node,12.9521921,80.1442251,Shree Eye & Maternity Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421565,node,12.97456,80.18147,"UPHC, Nanganallur",,centre,,,,,,,medium
hospitals,7257421566,node,13.0298709,80.1114175,Mangadu PHC,,centre,,,,,,,medium
hospitals,7257421569,node,13.0374624,80.2389389,Gunasekaran Hospitals Pvt.Ltd,hospital,hospital,,,,,,,medium
hospitals,7257421570,node,12.97103,79.976397,Annaii Medical College & Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421571,node,13.0204311,80.2240903,Saidapet West PHC,,centre,,,,,,,medium
hospitals,7257421572,node,12.9694033,80.1851002,Moovarasampet Primary Health Center (PHC),,centre,Government of Tamil Nadu,,,,,,medium
hospitals,7257421573,node,12.94505,80.13456,"Government Hospital, Tambaram",hospital,hospital,,,,,,,medium
hospitals,7257421575,node,12.96358,80.150665,Pallavaram UPHC,,centre,,,,,,,medium
hospitals,7257421578,node,12.98744,80.136138,Pozhichalur PHC,,centre,,,,,,,medium
hospitals,7257421581,node,13.00279,80.24698,VHS PHC,,centre,,,,,,,medium
hospitals,7257421582,node,12.95866,80.187198,Vijayam Hospital & Fertility Centre,hospital,hospital,,,,,,,medium
hospitals,7257421583,node,13.03968,80.21204,Kumaran Specialities Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421584,node,12.98032,80.256452,Thiruvanmiyur PHC,,centre,,,,,,,medium
hospitals,7257421585,node,13.0283419,80.2162268,Saidapet PHC,,centre,,,,,,,medium
hospitals,7257421586,node,13.0374234,80.190944,Arokiya hospital,hospital,hospital,,,,,,,medium
hospitals,7257421587,node,12.978523,80.1438285,Pammal Uphc,,centre,,,,,,,medium
hospitals,7257421589,node,13.036525,80.1567342,Parvathy Hospital,hospital,,,,,,,,medium
hospitals,7257421591,node,13.0353537,80.250612,"PHC, Beemannanpet",,centre,,,,,,,medium
hospitals,7257421592,node,12.96558,80.2425099,UCHC Perungudi,,centre,,,,,,,medium
hospitals,7257421593,node,13.034922,80.2465468,Genesis Womens Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421595,node,12.9895104,80.2087752,"PHC, Arambakkam",,centre,,,,,,,medium
hospitals,7257421596,node,13.0342203,80.2398192,Radhatri Nethralaya,hospital,hospital,,,,,,,medium
hospitals,7257421599,node,12.9888801,80.2063149,"Adambakkam, UPHC",,centre,,,,,,,medium
hospitals,7257421600,node,12.9548446,79.8141213,"PHC, Maduramangalam",,centre,,,,,,,medium
hospitals,7257421601,node,13.038362,80.2572398,Kavery Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421602,node,13.0298989,80.2261208,Kanamapet Government Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421603,node,13.037967,80.2162727,Sri Sai Krs Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421607,node,12.9488228,80.1376942,Agash Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7257421608,node,13.0371,80.169936,Porur PHC,,centre,,,,,,,medium
hospitals,7257421610,node,12.9959652,80.0975672,"PHC, Kundrathur",,centre,,,,,,,medium
hospitals,7257421611,node,12.96346,80.150374,Zamin Pallavaram Government Urban PHC,,centre,,,,,,,medium
hospitals,7257421613,node,13.0048164,80.2025432,Government Hospital Alandur,hospital,hospital,,,,,,,medium
hospitals,7257421614,node,12.9863165,80.2299051,Velachery PHC,,centre,,,,,,,medium
hospitals,7257421615,node,13.0313233,80.1909256,Janani Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421617,node,12.9831971,80.1290808,"PHC, Anakaputhur",,centre,,,,,,,medium
hospitals,7257421618,node,13.03102,80.224117,Kumaran Nagar UPHC,,centre,,,,,,,medium
hospitals,7257421619,node,12.9342227,80.1807557,T.K.R. Hospital,hospital,hospital,,,,,,,medium
hospitals,7257421620,node,12.9771173,80.2040772,Ram Skin Clinic,clinic,clinic,,,,,,,medium
hospitals,7257545868,node,13.0550736,80.232573,Sri Sumathi Vishal Jain Dialysis Centre,,dialysis,,,,,,,medium
hospitals,7261129235,node,13.084566,80.2335309,Kalyanaraman Consulting Room,,doctor,,,,,,,medium
hospitals,7261553318,node,13.0585997,80.2422913,Padma Chandrasekharan Clinic,doctors,clinic,Dr. S. Chandrasekharan,,,,,,medium
hospitals,7263990020,node,13.054776,80.2499299,Pulp Dental Hospital,dentist,dentist,,,,,,,medium
hospitals,7266259287,node,12.7956393,79.8183483,Unnamed,hospital,,,,,,,,medium
hospitals,7312136856,node,13.0570676,80.2436601,Scans World,,laboratory,,,,,"044 4000 0008, 9791007777",http://www.scansworld.in,medium
hospitals,7320948885,node,13.0753606,80.21879,Unnamed,hospital,hospital,,,,,,,medium
hospitals,7652446229,node,13.0239396,80.116819,Taj Hospital,hospital,hospital,,,,,,,medium
hospitals,7652449745,node,12.964259,80.1981286,Apollo Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,7652449746,node,12.9645886,80.1958518,Malar Clinic,hospital,hospital,Dr. Arun,,,no,,,critical
hospitals,7653041585,node,13.1207073,79.9960294,Primary health Center,hospital,hospital,Primary hospital,,,,,,medium
hospitals,7658575241,node,12.967751,80.2375289,Annai Pharmacy,pharmacy,pharmacy,,,,,,,medium
hospitals,7677310685,node,13.1057366,80.2076677,Unnamed,dentist,dentist,,,,,9688867716,,medium
hospitals,7816669284,node,13.002843,80.1181707,Yaathum.Life,,alternative,Yaathum.Life,,,,,https://www.bodhisays.com/,medium
hospitals,7818702350,node,13.33067,80.188076,Swift Clinic,clinic,,,,,,,,medium
hospitals,7818702352,node,13.2792646,80.2595386,RP Multispeciality Dental Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702354,node,13.2831001,80.2611331,Aaleyah Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702355,node,13.1534531,80.2533929,Memisa Skin Clinic,clinic,,,,,,,,medium
hospitals,7818702356,node,13.167576,80.246488,Sri Jayakala Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702357,node,13.156154,80.301391,Prasad Multispeciality Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702358,node,13.1345397,80.2058879,Uma Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702359,node,13.131644,80.2121709,Maaya Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7818702361,node,13.2786682,80.2608979,M N Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702362,node,13.1523024,80.3007588,M.A. Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7818702363,node,13.2793062,80.2577503,"ESI Hospital, Minjur",hospital,hospital,Employees' State Insurance,,,,,,medium
hospitals,7818702364,node,13.1521212,80.3009641,Gowtham Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702365,node,13.1651744,80.2098306,Acharya Tulsi Clinic,clinic,,,,,,,,medium
hospitals,7818702366,node,13.3348563,80.1941403,PMS Hospital,hospital,,,,,,,,medium
hospitals,7818702367,node,13.1503301,80.2984201,Suman Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702368,node,13.1724224,80.200226,Mahalakshmi Clinic,clinic,,,,,,,,medium
hospitals,7818702369,node,13.1517568,80.3012914,Dr. Anupama Roshan Skin Specialist,clinic,clinic,,,,,,,medium
hospitals,7818702370,node,13.170706,80.199551,Sri Kannan Clinic,clinic,,,,,,,,medium
hospitals,7818702372,node,13.332976,80.19451,Thangam Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702376,node,13.1327627,80.2073327,Dr. Ezhilarasi Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702377,node,13.1554438,80.2569022,Smile Care Multispeciality Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7818702379,node,13.2769935,80.2602026,Raju Nursing Home,clinic,,,,,,,,medium
hospitals,7818702380,node,13.3369595,80.1934118,Thirumala Clinic,clinic,,,,,,,,medium
hospitals,7818702381,node,13.328241,80.187248,Sri Krishna Clinic,clinic,,,,,,,,medium
hospitals,7818702383,node,13.3348758,80.190578,Sushrutha Surgical Hospital,hospital,,,,,,,,medium
hospitals,7818702384,node,13.1520648,80.3012826,Dr. Merwin Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702385,node,13.1346648,80.2099619,Sunil's Dental Care,dentist,dentist,,,,,,,medium
hospitals,7818702386,node,13.1463416,80.2978175,Ropheka Polyclinic,clinic,clinic,,,,,,,medium
hospitals,7818702388,node,13.279224,80.260049,Care and Cure Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702389,node,13.1625945,80.2594403,Kvm Physiotherapy Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702390,node,13.3310556,80.1951783,V.V. Homoeopathic Clinic,clinic,,,,,,,,medium
hospitals,7818702391,node,13.1675158,80.247696,Srs Healthcare Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702392,node,13.337998,80.1928478,Hasini Eye Care Clinic and General Hospital,hospital,,,,,,,,medium
hospitals,7818702393,node,13.165259,80.25871,Sankara Eye Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702394,node,13.3342331,80.1954472,Jeyam Multi Speciality Hospitals,hospital,,,,,,,,medium
hospitals,7818702395,node,13.1537616,80.3006482,G S Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702396,node,13.3306875,80.1887374,Welcare Hospital,hospital,,,,,,,,medium
hospitals,7818702399,node,13.1702776,80.193567,Md Hussain Hospital,hospital,,,,,,,,medium
hospitals,7818702400,node,13.3357903,79.9084828,Julia Hospital,hospital,,,,,,,,medium
hospitals,7818702403,node,13.1628639,80.2604165,TJ Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7818702404,node,13.285932,80.248656,S M D Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702406,node,13.1521728,80.3002146,Esha Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702407,node,13.2607297,80.2891549,Manon Clinic,clinic,,,,,,,,medium
hospitals,7818702409,node,13.1486276,80.2982812,Annai Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702410,node,13.2403414,80.144056,Joseph Nursing Home,clinic,,,,,,,,medium
hospitals,7818702411,node,13.156041,80.3009519,Prasad ENT,clinic,clinic,,,,,,,medium
hospitals,7818702412,node,13.3369379,80.1938828,Jerusha Physio Clinic,clinic,,,,,,,,medium
hospitals,7818702413,node,13.1358049,80.2092573,Dr. Saravana's Ortho Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702414,node,13.1621341,80.205369,Sri Malar Clinic,clinic,,,,,,,,medium
hospitals,7818702417,node,13.2787221,80.2599741,Dr. K.V.M. Jaganathan Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702418,node,13.1711581,80.2000625,GK Shree Health Clinic,clinic,,,,,,,,medium
hospitals,7818702419,node,13.1523333,80.2998808,Sekar Hospital,hospital,hospital,,,,,,,medium
hospitals,7818702420,node,13.161861,80.204431,St. Anthony's Hospital,hospital,,,,,,,,medium
hospitals,7818702421,node,13.151965,80.299566,I Smile Dental Care,dentist,dentist,,,,,,,medium
hospitals,7818702423,node,13.1602832,80.2584421,Sri Vishnu Clinic,clinic,clinic,,,,,,,medium
hospitals,7818702424,node,13.329233,80.187201,Dr.Bala Lakshmi Hospital,hospital,,,,,,,,medium
hospitals,7819840728,node,13.0497791,80.1146142,S.S Clinic,clinic,,,,,,,,medium
hospitals,7819840729,node,13.139584,79.906791,Janani Hospital,hospital,,,,,,,,medium
hospitals,7819840730,node,13.0341953,80.1238143,Dhanvantari Multispeciality Clinic,clinic,,,,,,,,medium
hospitals,7819840731,node,13.1433504,79.8754025,Annai Siddha Ayurvedha Hospital,hospital,,,,,,,,medium
hospitals,7819840732,node,13.131715,79.928058,Herbocare Hospital,hospital,,,,,,,,medium
hospitals,7819840733,node,13.0779178,80.0263338,Sastha Clinic,clinic,,,,,,,,medium
hospitals,7819840734,node,13.1439414,79.9052155,Dr.Prabhu Shankar Child Care,hospital,,,,,,,,medium
hospitals,7819840735,node,13.0507828,80.1009762,Neha Clinic and Diagnostic centre,clinic,clinic,,,,,,,medium
hospitals,7819840736,node,13.031324,79.85549,Saveetha Rural Health Centre,hospital,,,,,,,,medium
hospitals,7819840737,node,13.0469121,80.1843538,Dr. Tamilarasi Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7819840739,node,13.1167548,79.9112778,Arjuna Hospital,hospital,,,,,,,,medium
hospitals,7819840740,node,13.1307363,79.9106285,MJ Orthocare Hospital,hospital,,,,,,,,medium
hospitals,7819840741,node,13.0509177,80.0994192,DPS Hospital,hospital,hospital,,,,,,,medium
hospitals,7819840743,node,13.044839,80.078007,Cure Well Hospital,hospital,,,,,,,,medium
hospitals,7819840744,node,13.1439516,79.908917,Valarmathi Hospital,hospital,,,,,,,,medium
hospitals,7819840745,node,13.0471845,80.184358,Kannimaram Hospital,hospital,hospital,,,,,,,medium
hospitals,7819840746,node,13.0471927,80.1814527,Yagnyaa Diabetes Clinic,clinic,,,,,,,,medium
hospitals,7819840748,node,13.0401817,80.1803453,Vasanthi Dental Hospital,hospital,,,,,,,,medium
hospitals,7819840750,node,13.0456848,80.1858062,Maf Clinic,clinic,clinic,,,,,,,medium
hospitals,7819840754,node,13.1370025,79.9102783,Vaagai Clinic,clinic,,,,,,,,medium
hospitals,7819840755,node,13.0447838,80.1844199,Sri Venkatesvara Physio and Obesity Centre,clinic,clinic,,,,,,,medium
hospitals,7819840756,node,13.143569,79.9088701,Vijayalakshmi Hospital,hospital,,,,,,,,medium
hospitals,7819840758,node,13.1343166,79.9118306,Raju Surgery Clinic,clinic,,,,,,,,medium
hospitals,7819840760,node,13.0312709,79.8535026,Sai Multispeciality Hospital,hospital,,,,,,,,medium
