category,osm_id,osm_type,lat,lon,name,amenity,healthcare,operator,capacity,beds,emergency,phone,website,priority
schools,12301257361,node,13.1213298,80.1472642,Hussain Memorial Matric & Hr. Sec. School,school,,,,,,,,medium
schools,12407599025,node,12.8703348,80.215186,Chemical department,school,,Department of Higher Education,,,,,,medium
schools,12470984409,node,12.8636768,80.2424078,Indian Maritime University Chennai Campus,university,,,,,,,,medium
schools,12523043426,node,12.870235,80.2263607,st.joseph's college of engineering,college,,,,,,,,medium
schools,12581554805,node,13.1333596,80.2334549,St Anne's Arts And Science College,college,,,,,,,,medium
schools,12581554806,node,13.132247,80.2361716,St Anne's School,school,,,,,,,,medium
schools,12581645343,node,13.1320397,80.2388481,St Anne's Matriculation School,school,,,,,,,,medium
schools,12581658602,node,13.1416026,80.2366698,St Anns Metric Secondary School,school,,,,,,,,medium
schools,12712993989,node,12.8233083,80.0424496,SRM University Building,university,,,,,,,,medium
schools,12829845453,node,13.1223606,80.0970668,OCF ESTATE FOOTBALL / CRICKET GROUND,school,,,,,,,,medium
schools,12829899530,node,13.1224641,80.0999386,HVF ESTATE FOOTBALL / CRICKET GROUND,school,,,,,,,,medium
schools,12829904769,node,13.1223606,80.0970668,OCF ESTATE FOOTBALL / CRICKET GROUND,school,,,,,,,,medium
schools,12894184501,node,12.9156431,80.1945578,Zemcode Medical Coding Training,school,,,,,,,,medium
schools,13135440842,node,13.055503,80.1230486,Saveetha school of management,college,,,,,,,,medium
schools,13276785999,node,12.9078648,80.1403182,BIHER CSE Block,university,,,,,,,,medium
schools,23186297,way,13.042298,80.2315228,Sarada Vidyalaya Girls,school,,,,,,,,medium
schools,23186325,way,13.0445699,80.2457577,Anjuman Orphanage,school,,,,,,,,medium
schools,23186327,way,13.0509149,80.2417567,Vidyodaya Girls HSS,school,,,,,,,,medium
schools,23186336,way,13.0468454,80.2311907,Ramakrishna Mission Matric HSS,school,,,,,,,,medium
schools,23251115,way,12.9450098,80.1429732,Unnamed,school,,,,,,,,medium
schools,23649046,way,12.9870845,79.9719977,Sri Venkateswara College of Engineering,college,,,,,,+91 44 27152000,https://www.svce.ac.in/,medium
schools,23813849,way,13.0461854,80.2531696,Stella Maris College,college,,,,,,,https://stellamariscollege.edu.in/,medium
schools,23839275,way,13.0363649,80.2483071,Justice Basheer Ahmed Sayeed College For Women,college,,,,,,+91 44 2436 4152,https://www.jbascollege.edu.in/,medium
schools,23895842,way,13.0660477,80.2825558,University of Madras (Chepauk),university,,,,,,,,medium
schools,23929780,way,13.0376003,80.259123,M. Ct. M Chidambaram Chettyar International School,school,,,,,,+91 44 2467 0120,https://www.mctminternational.com/,medium
schools,23929908,way,13.0410925,80.2630619,Vivekananda College,college,,,,,,,,medium
schools,23929941,way,13.0438578,80.2625838,St Ebbas Girls HS School,school,,,,,,,,medium
schools,23954873,way,13.0533698,80.2594617,The New College,college,,,,,,,https://thenewcollege.edu.in/,medium
schools,23962542,way,13.0528627,80.267902,Saint Williams High School,school,,,,,,,,medium
schools,23970133,way,13.085659,80.2188306,Kandasamy Naidu College,college,,,,,,,,medium
schools,23970134,way,13.0856206,80.2198624,Valliammal College for Women,college,,,,,,,,medium
schools,23970143,way,13.0852301,80.2234734,Valliaammal Matriculation,school,,,,,,,,medium
schools,24240072,way,13.0894724,80.2141743,JGVV School,school,,,,,,,,medium
schools,24260624,way,13.0518505,80.2748218,NKT National Girls HSS,school,,,,,,,,medium
schools,24261527,way,13.0484885,80.2792054,Lady Willingdon High School,school,,,,,,,,medium
schools,24261542,way,13.0449729,80.2783216,Queen Marys College,college,,,,,,+91 44 2844 5910,https://www.queenmaryscollege.edu.in/,medium
schools,24262150,way,13.0185558,80.2534687,Anna Institute of Management,college,,,,,,,,medium
schools,24270339,way,13.037591,80.2687091,Vidya Mandir SSS,school,,,,,,,,medium
schools,24270393,way,13.0341174,80.2782775,Saint Bede's Anglo Indian Higher Secondary School,school,,,,,,+91 44 2498 3450,https://stbedeschennai.org/,medium
schools,24270394,way,13.0352054,80.2762298,Rosary Matriculation HSS,school,,,,,,,,medium
schools,24270411,way,13.03668,80.277385,CSI School for Deaf,school,,,,,,,,medium
schools,24270436,way,13.0312706,80.266086,P. S. Senior Secondary School,school,,,,,,+91 44 2495 6021,https://pssenior.edu.in/,medium
schools,24270517,way,13.0318613,80.2767882,Santhome HSS,school,,,,,,,,medium
schools,24339608,way,13.023896,80.276677,Foreshore Estate Elementary School,school,,,,,,,,medium
schools,24339616,way,13.0224623,80.2612604,Raja Muthiah School,school,,,,,,,,medium
schools,24339617,way,13.0223655,80.2628535,Harishri Vidyalayam,school,,,,,,,,medium
schools,24339620,way,13.0175726,80.2686937,Chettinad Vidyashram School,school,,,,,,+91 44 2493 8040,https://chettinadvidyashram.org/,medium
schools,24375417,way,13.0619177,80.2347055,Loyola College,college,,,,,,+91 44 2817 8200,https://www.loyolacollege.edu/,medium
schools,24375531,way,13.0553827,80.2504191,MOP Vaishnav College for Women,college,,,,,,+91 44 2833 0262,https://mopvc.edu.in/,medium
schools,24375563,way,13.0651061,80.2448873,Good Shepherd Convent,school,,,,,,,,medium
schools,24375609,way,13.0642125,80.2519329,Asan Memorial Senior Secondary School,school,,,,,,+91 44 2827 5858,https://www.asancbse.com/,medium
schools,24483959,way,13.0635638,80.2582261,Ethiraj College for Women,college,,,,,,+91 44 28279189,https://ethirajcollege.edu.in/,medium
schools,24483965,way,13.0643719,80.2624764,Quaid-E-Millath College for Women,college,,,,,,+91-44-2852-0793,http://www.qmgcw.in/,medium
schools,24730814,way,12.994664,80.233383,Indian Institute of Technology Madras,university,,Govt. of India,,,,,https://www.iitm.ac.in/,medium
schools,24831558,way,13.0132621,80.2356267,"College of Engineering, Guindy",college,,,,,,,https://ceg.annauniv.edu/,medium
schools,25618840,way,12.9739295,80.1854264,Modern Senior Secondary School,school,,,,,,,,medium
schools,25619926,way,12.9746813,80.1846588,Modern Senior Secondary School (Primary),school,,,,,,,,medium
schools,26422007,way,13.1384681,80.2966793,Corporation School,school,,,,,,,,medium
schools,26562014,way,12.9501682,80.1408004,Hangar 1,college,,,,,,,,medium
schools,26562015,way,12.9493305,80.1402225,Hangar 2,college,,,,,,,,medium
schools,27199950,way,13.0501097,80.226315,Loyola and Fatima Matriculation Higher Secondary School,school,,,,,,,,medium
schools,27199951,way,13.0522676,80.2232472,Kodambakkam HSS,school,,,,,,,,medium
schools,27199952,way,13.0417998,80.2244498,SRM NIGHTINGALE MATRICULATION HIGHER SECONDARY SCHOOL,school,,Valliammai Trust,,,,,,medium
schools,27311864,way,13.0006185,80.2682376,Anna High School,school,,,,,,,,medium
schools,27433214,way,13.0415427,80.2103041,Nirmala Girls HSS,school,,,,,,,,medium
schools,27433215,way,13.0409326,80.2098343,Stella Matric,school,,,,,,,,medium
schools,27433218,way,13.0368462,80.2092485,Kendriya Vidyalaya,school,,,,,,,,medium
schools,27433219,way,13.0324807,80.2139365,Govt Girls School,school,,,,,,,,medium
schools,27435143,way,13.0439936,80.1981562,Thai Sathia School,school,,,,,,,,medium
schools,27460554,way,13.0585071,80.2046161,General Cariappa HSS,school,,,,,,,,medium
schools,27483786,way,13.0386334,80.2511367,Corporation School,school,,,,,,,,medium
schools,27484068,way,13.0449298,80.2491725,Reserve Bank Staff College,college,,,,,,,,medium
schools,27618365,way,13.0861426,80.2827291,Unnamed,college,,,,,,,,medium
schools,27618369,way,13.0833112,80.2809483,Unnamed,college,,,,,,,,medium
schools,27642526,way,13.0329159,80.2540545,Unnamed,school,,,,,,,,medium
schools,27643187,way,13.029455,80.2507695,Saint Francis Xavier,school,,,,,,,,medium
schools,27768551,way,12.9927689,80.2329275,IIT Kendriya Vdyalaya,school,,,,,,,,medium
schools,28068665,way,13.0409928,80.2414919,Holy Angels Convent,school,,,,,,+91 44 2815 5715,,medium
schools,28068671,way,13.0404666,80.2459299,Kesari HSS,school,,,,,,,,medium
schools,28085709,way,13.0406478,80.2342546,Ramakrishna Mission HSS,school,,,,,,,,medium
schools,28085862,way,13.0348263,80.2341401,Ramakrishna HSS,school,,,,,,,,medium
schools,28085986,way,13.0385835,80.251487,Unnamed,school,,,,,,,,medium
schools,28120384,way,12.8636381,80.2448165,Indian Maritime University,college,,,,,,,,medium
schools,28151245,way,13.0534088,80.2546021,Sacred Heart Matric,school,,,,,,,,medium
schools,28152150,way,13.069234,80.2487861,Womens Christian College,college,,,,,,,https://wcc.edu.in/,medium
schools,28162037,way,13.0728554,80.233605,Pachaiyappa's College,college,,,,,,044 42146843,https://pachaiyappascollege.edu.in/,medium
schools,28162212,way,13.0745704,80.2349976,Maharishi Vidya Mandir,school,,,,,,+91 44 2642 7088,https://www.maharishividyamandirch.com/,medium
schools,28163137,way,13.0767483,80.232009,St George's Anglo Indian Higher Secondary School,school,,,,,,,,medium
schools,28234120,way,12.9992325,80.2467215,Unnamed,college,,,,,,,,medium
schools,28260605,way,12.9181427,80.1220464,Madras Christian College,college,,,,,,,https://mcc.edu.in/,medium
schools,28261437,way,12.9241582,80.1670784,SIVET College,college,,,,,,,,medium
schools,28281732,way,13.005196,80.2632835,The School Krishnamurti Foundation India,school,,,,,,,,medium
schools,28296057,way,13.079261,80.2460699,Kalki Saraswathi HSS,school,,,,,,,,medium
schools,28318877,way,13.0402249,80.2685683,Sanskrit College,college,,,,,,,,medium
schools,28318885,way,13.0402918,80.2692807,Savithri Ammal HSS,school,,,,,,,,medium
schools,28345287,way,13.1060068,80.28712,Stanley Medical College,college,,,,,,,https://www.stanleymedicalcollege.in/,medium
schools,28345323,way,13.1036514,80.2862843,Bharathi Womens College,college,,,,,,,,medium
schools,28345325,way,13.1033651,80.2874295,Arts College Hostel,college,,,,,,,,medium
schools,28402530,way,13.0320168,80.2714051,Ladies Sivasamy School,school,,,,,,,,medium
schools,28402586,way,13.0326105,80.272233,Sivasamy Kalyana SSS,school,,,,,,,,medium
schools,28405012,way,12.9785681,80.1839874,The Hindu Colony Chellammal Vidyalaya Senior Secondary School,school,,,,,,,,medium
schools,28405027,way,12.9772163,80.1966351,New Prince Matriculation Higher Secondary School,school,,,,,,,,medium
schools,28405056,way,12.9680931,80.1913509,Sai Matriculation Higher Secondary School,school,,,,,,,,medium
schools,28405760,way,12.9973932,80.2535757,The Hindu Senior Secondary School,school,,,,,,,,medium
schools,28502342,way,13.0621997,80.2541746,Asan Memorial HSS,school,,,,,,,,medium
schools,28503858,way,13.0550804,80.2488452,Assumption HSS,school,,,,,,,,medium
schools,28504274,way,13.0506551,80.2479803,Little Flower School for the Blind and Deaf,school,,,,,,,,medium
schools,28507306,way,12.9905975,80.2209053,Guru Nanak School,school,,,,,,,,medium
schools,28507322,way,12.9918201,80.2217491,Guru Nanak College,college,,,,,,,,medium
schools,28534579,way,13.0047269,80.1937449,Marian Matriculation,school,,,,,,,,medium
schools,28534585,way,13.0038167,80.1918103,St Johns Matriculation,school,,,,,,,,medium
schools,28563208,way,13.0099118,80.2609781,Sri Sankara Senior Secondary School,school,,,,,,+91 44 2491 2510,https://www.srisankaraschools.org/seniorsecondary/,medium
schools,28563210,way,13.0090265,80.2612144,Avvai Home,school,,,,,,,,medium
schools,28563224,way,13.0058262,80.2593114,Sishya,school,,,,,,,,medium
schools,28732095,way,13.0571428,80.2616819,Govt Hobart Girls HSS,school,,,,,,,,medium
schools,28764650,way,13.1093264,80.2952174,St Peters HSS,school,,,,,,,,medium
schools,28764688,way,13.110479,80.2922565,St Annes HSS,school,,,,,,,,medium
schools,28764714,way,13.1116744,80.2944667,Kevins Anglo-Indian High School,school,,,,,,,,medium
schools,28856428,way,12.9465362,80.2111621,National Institute of Ocean Technology,college,,,,,,+914466783300,https://www.niot.res.in/,medium
schools,29044877,way,13.0705507,80.2555172,Don Bosco Matriculation Higher Secondary School,school,,,,,,+91 44 2819 4223,https://dbegmore.com/,medium
schools,29044902,way,13.0699428,80.2544888,Don Bosco Primary,school,,,,,,,,medium
schools,29046739,way,12.9899172,80.2547682,Corporation School,school,,,,,,,,medium
schools,29046944,way,12.9874124,80.2658,Kalakshetra School of Fine Arts,college,,Trust,,,,,,medium
schools,29047565,way,12.9914971,80.2643816,Besant Theosophical High School,school,,,,,,,,medium
schools,29069721,way,13.077638,80.2780944,Kendriya Vidyalaya Island Grounds,school,,,,,,,,medium
schools,29115468,way,13.0750067,80.2529694,Presidency Girls HSS,school,,,,,,,,medium
schools,29115914,way,13.0725112,80.2616955,St Anthony's Anglo Indian HSS,school,,,,,,,,medium
schools,29116127,way,13.0697243,80.2616973,School of Optometry,college,,,,,,,,medium
schools,29252766,way,13.0497847,80.2465557,Bala Mandir School,school,,,,,,,,medium
schools,29973860,way,12.9801245,79.9588482,Rajiv Gandhi National Institute of Youth Development,college,,,,,,,https://www.rgniyd.gov.in/,medium
schools,30026135,way,12.9981742,80.2384114,Vanavani Matriculation Higher Secondary School,school,,,,,,,https://vanavani.iitm.ac.in/,medium
schools,30026139,way,12.999392,80.2384706,Unnamed,school,,,,,,,,medium
schools,30077687,way,13.1090843,80.1829591,Bakthavachalam Vidhyashram School,school,,,,,,,,medium
schools,30246473,way,13.086112,80.2679044,Madras Veterinary College,college,,,,,,,,medium
schools,30342333,way,12.981507,80.2611061,Thiruvanmiyur Corporation School,school,,,,,,,,medium
schools,30342450,way,12.9765207,80.2599526,Sankara School,school,,,,,,,,medium
schools,30342858,way,12.9729215,80.2623184,Nellai Nadar Matric HSS,school,,,,,,,,medium
schools,30343118,way,12.9852776,80.2570368,Sri Sankara Vidyashram HSS,school,,,,,,,,medium
schools,30343814,way,12.9932126,80.270383,Corpn School,school,,,,,,,,medium
schools,30347103,way,13.0135619,80.2498096,Patrician College of Arts & Science,college,,,,,,,,medium
schools,30347104,way,13.0121731,80.2494678,Saint Louis School for the Deaf and Blind,school,,,,,,,,medium
schools,30347107,way,13.0107256,80.2503752,Saint Michaels Academy,school,,,,,,,,medium
schools,30347109,way,13.0122023,80.2512049,Saint Patricks HSS,school,,,,,,,,medium
schools,30347111,way,13.0109906,80.251801,KRMM School and Kumararani Meena Mutthaiah College,college,,,,,,,,medium
schools,30347113,way,13.0100106,80.2512067,Bala Vidya Mandir,school,,,,,,,,medium
schools,30348389,way,13.0099271,80.2572895,Rani Meyammai School,college,,,,,,,,medium
schools,30394432,way,13.0018062,80.2537825,Corporation High School,school,,,,,,,,medium
schools,30394613,way,13.0049308,80.2562415,Corporation Primary School,school,,,,,,,,medium
schools,30394615,way,13.00166,80.2559352,Bharath HSS,school,,,,,,,,medium
schools,30402674,way,13.0028334,80.2626097,Corporation Middle School,school,,,,,,,,medium
schools,30606820,way,12.9847793,80.2071983,G. K. Shetty Hindu Vidhyalaya School,school,,,,,,,,medium
schools,30749075,way,12.9488811,80.1407514,Madras Insitute of Technology - MIT Chromepet,college,,,,,,,,medium
schools,30853376,way,13.0740652,80.2128089,DG Vaishnav College,college,,,,,,,https://www.dgvaishnavcollege.edu.in/,medium
schools,30890106,way,13.055853,80.2036242,Karthikeyan Matriculation Higher Secondary School,school,,,,,,,,medium
schools,30973303,way,13.0899543,80.2385128,Institute of Mental Health - Kilpauk,college,,,,,,,,medium
schools,30982264,way,13.0938196,80.2643719,Unnamed,school,,,,,,,,medium
schools,31240968,way,12.9390299,80.1282978,National Institute for Siddha,college,,,,,,+91 44 22411611,https://nischennai.org/main/,medium
schools,31276227,way,12.9490154,80.1397323,DCOE Office,college,,,,,,,,medium
schools,31276228,way,12.9482974,80.139628,Lecture Hall Complex,college,,,,,,,,medium
schools,31276232,way,12.9474415,80.1402109,Rubber and Plastics Technology,college,,,,,,,,medium
schools,31276233,way,12.9480003,80.1400764,Department of Information Technology,college,,,,,,,,medium
schools,31276234,way,12.948241,80.1402407,Department of Electonics Engineering - Old  Block,college,,,,,,,,medium
schools,31796038,way,13.0848992,80.2601242,Unnamed,school,,,,,,,,medium
schools,32510191,way,13.0399927,80.1998578,Padma Seshadri Bala Bhavan Senior Secondary School - PSBB KK Nagar,school,,,,,,,,medium
schools,32544617,way,13.0097199,80.2177354,தமிழ்நாடு டாக்டர் எம்.ஜி.ஆர் மருத்துவப் பல்கலைக்கழகம்,university,,,,,,,,medium
schools,32551130,way,13.0743699,80.2138581,Kolaperumal Chetty Vaishnav School,school,,,,,,,,medium
schools,32551143,way,13.0799122,80.21069,Anna Adarsh College for Women,college,,,,,,+914426212089,https://annaadarsh.edu.in/,medium
schools,32575333,way,13.0284231,80.2046269,M.A.Krishnasamy Matriculation School,school,,,,,,044 2489 6433,,medium
schools,32589617,way,13.0660695,80.2700325,Christ Church Anglo Indian High Secondary School,school,,,,,,,,medium
schools,32616590,way,13.036397,80.2110534,Police Training College,college,,,,,,,,medium
schools,32666151,way,13.0140278,80.2211904,Chellammal College,college,,,,,,,,medium
schools,32686279,way,13.0239605,80.1953267,Army School,school,,,,,,,,medium
schools,32827402,way,13.082219,80.2565905,CSI Ewarts School,school,,,,,,,,medium
schools,32896974,way,13.0116305,80.19484,St. Joseph School,school,,,,,,,,medium
schools,32896988,way,13.008899,80.1952137,RC School,school,,,,,,,,medium
schools,33010477,way,13.0291499,80.273823,Saint Lazarus School,school,,,,,,,,medium
schools,33069085,way,13.225311,80.3222459,Kathivakkam HSS,school,,,,,,,,medium
schools,33076141,way,13.159854,80.3011837,Government School,school,,,,,,,,medium
schools,33076143,way,13.1589697,80.3014512,Dharam Hinduja Matric HSS,school,,,,,,,,medium
schools,33076157,way,13.1568904,80.3026674,Sri Ram Dayal Khemka Vivekananda Vidyalaya Junior College,school,,,,,,+91 44 2345 5940,https://srdkvv.org/Home.aspx,medium
schools,33076158,way,13.1550763,80.3018522,Our Lady's Convent,school,,,,,,,,medium
schools,33077485,way,13.1675715,80.3061768,Vellayan Chettiar HSS,school,,,,,,,,medium
schools,33267223,way,13.0299972,80.2510158,Bon Secours Convent,school,,,,,,,,medium
schools,33300163,way,12.9822529,80.2465338,American International School Chennai,school,,,,,,+91 44 2254 9000,https://www.aischennai.org/,medium
schools,33622104,way,13.0827778,80.2453168,CSI Bains School,school,,,,,,,,medium
schools,33622438,way,13.0838787,80.2405025,Bhavans,school,,,,,,,,medium
schools,33622823,way,13.0798919,80.266335,Government College of Arts and Crafts,college,,,,,,+91 44 25610878,https://artandculture.tn.gov.in/fine-arts-college-chennai,medium
schools,33629938,way,13.0503886,80.0915019,Holy Crescent School,school,,,,,,,,medium
schools,33630537,way,13.0506716,80.106446,Sarojini Girls HSS,school,,,,,,,,medium
schools,33630558,way,13.0500445,80.1084716,Poonamallee Government HSS,school,,,,,,,,medium
schools,33630846,way,13.0472309,80.1069481,Poonamallee Blind School,school,,,,,,,,medium
schools,33630851,way,13.0439659,80.1102483,Sacred Heart Seminary,college,,,,,,+91 44 2627 2171,https://www.shschennai.org/,medium
schools,33630904,way,13.0457467,80.1106732,Don Guanella Major Seminary,school,,,,,,,,medium
schools,33744319,way,13.0293238,80.2389881,Government Arts College for Men,college,,,,,,+91 44 2435 1048,https://gacnandanam.com/,medium
schools,33938373,way,13.0273288,80.244254,Government HSS,school,,,,,,,,medium
schools,33938568,way,13.027496,80.2433399,Boston Matriculation,school,,,,,,,,medium
schools,34016632,way,13.0426429,80.1983611,Unnamed,school,,,,,,,,medium
schools,34023081,way,13.0382345,80.197693,Unnamed,school,,,,,,,,medium
schools,34028125,way,13.0344616,80.202591,Government HSS,school,,,,,,,,medium
schools,34133590,way,13.0506806,80.1979979,AV Meiyappan MHSS,school,,,,,,+91 44 4264 2222,,medium
schools,34140559,way,13.0573182,80.1814563,M.R Matriculation Higher Secondary School,school,,,,,,+91 44 2479 8941,https://www.mrschool.in/index.php,medium
schools,34159270,way,13.0863632,80.1827096,Velammal Matriculation Higher Secondary School,school,,,,,,+91 44 2656 0063,https://velammalmatric.com/,medium
schools,34159305,way,13.0828622,80.1818479,MGR Adarsh school,school,,,,,,,,medium
schools,34159306,way,13.0833215,80.1856988,Unnamed,school,,,,,,,,medium
schools,34159543,way,13.0064187,80.2021367,Hindustan Institute of Engineering Technology,college,,,,,,+91 44 2234 1389,https://www.hiet.in/,medium
schools,34159548,way,13.0064695,80.1983139,Montfort Matriculation,school,,,,,,,,medium
schools,34159549,way,13.0068841,80.1972781,St Helens HSS,school,,,,,,,,medium
schools,34159550,way,13.0061506,80.1972354,Dominics Girls HSS,school,,,,,,,,medium
schools,34159551,way,13.0079735,80.1982503,St Thomas HSS,school,,,,,,,,medium
schools,34230318,way,13.0346786,80.2389465,Hindi Prachar Sabha,school,,,,,,,,medium
schools,34326336,way,13.0911959,80.2847705,St. Thomas Matriculation Higher Secondary School,school,,,,,,,,medium
schools,34326337,way,13.091516,80.2833071,Sri Kanyaka Parameswari Arts & Science College for Women,college,,,,,,,,medium
schools,34552720,way,13.0837844,80.211866,Krinshnaswamy School,school,,,,,,,,medium
schools,34618436,way,12.9307741,80.0446872,Dhanalakshmi College of Engineering,college,,,,,,,,medium
schools,34629719,way,13.1183275,80.1548504,Government Girls HSS,school,,,,,,,,medium
schools,34690677,way,13.0834739,80.2068235,Unnamed,school,,,,,,,,medium
schools,34690678,way,13.0836693,80.2016179,Unnamed,school,,,,,,,,medium
schools,34690679,way,13.0835703,80.2042416,Unnamed,school,,,,,,,,medium
schools,35008212,way,13.0166587,80.2628383,Tamil Nadu Government College of Classical Music,college,,,,,,,,medium
schools,35013506,way,13.0166563,80.264162,Ambedkar Law University - School of Excellence,college,,,,,,,,medium
schools,35015054,way,13.0190589,80.242,AMM School,school,,,,,,,,medium
schools,35070068,way,13.0485157,80.197904,Avichi School,school,,,,,,,,medium
schools,35457616,way,12.9450354,80.2437758,MNM Jain Engineering College,college,,,,,,,https://mnmjec.ac.in/,medium
schools,35464251,way,13.0771021,80.2367047,Unnamed,school,,,,,,,,medium
schools,35464358,way,13.0714734,80.2368742,Madras Christian College Higher Secondary School,school,,,,,,+91 44 2836 5205,http://www.mccschool.edu.in/,medium
schools,35475184,way,13.025514,80.2193208,Chennai Boys Higher Secondary School,school,,Corporation of Chennai,,,,,,medium
schools,35572295,way,12.985188,80.2499978,Spastic Society of india,school,,,,,,,,medium
schools,35572308,way,12.984388,80.2515083,National Institute of Fashion Technology - NIFT Chennai,college,,,,,,,,medium
schools,35572368,way,12.987717,80.2496996,National Institute of Technical Teachers' Training and Research,college,,Ministry of Education-Govt. of India,,,,,https://www.nitttrc.ac.in/,medium
schools,35572405,way,12.9882189,80.2446482,Council of Scientific and Industrial Research - CSIR Taramani,college,,,,,,,,medium
schools,35573178,way,12.9846435,80.2422064,Shri A. M. M. Murugappa Chettiar Research Centre,college,,,,,,,https://amm-mcrc.org/,medium
schools,35678097,way,12.9989601,80.266042,Vidya Vinaya Vinoda Matriculation Hr. Sec. School,school,,,,,,,,medium
schools,37133364,way,12.9473629,80.139608,Instrumentation Engineering Block-1,college,,,,,,,,medium
schools,37133365,way,12.9480126,80.1393658,Admin Block & Dean Office,college,,,,,,,,medium
schools,37133367,way,12.9475477,80.1392671,Instrumentation Engineering Block-2,college,,,,,,,,medium
schools,39398169,way,13.0397476,80.2703868,Unnamed,school,,,,,,,,medium
schools,43157498,way,13.1168767,80.1494176,Ramaswamy Mudaliar School,school,,,,,,,,medium
schools,43442316,way,12.9496986,80.140615,Central Workshop,college,,,,,,,,medium
schools,43826805,way,12.9432926,80.1410436,ayyasami school,school,,,,,,,,medium
schools,43826806,way,12.9426898,80.1416877,NSN school,school,,,,,,,,medium
schools,43826808,way,12.9485579,80.1396563,Rajam Lecture Hall Complex,college,,,,,,,,medium
schools,44008445,way,12.8283765,80.2203926,Chennai Mathematical Institute,university,,,,,,,https://www.cmi.ac.in/,medium
schools,47109372,way,13.0974826,80.2914535,Measi Matriculation Higher Secondary School,school,,,,,,,,medium
schools,47415265,way,13.0984059,80.2760399,Doctor Guruswamy HSS,school,,,,,,,,medium
schools,47416286,way,13.0993397,80.2817921,Unnamed,school,,,,,,,,medium
schools,47473073,way,13.0434177,80.2659655,Kesari High School,school,,,,,,,,medium
schools,47474025,way,13.0455546,80.2693652,The Children's Garden Higher Secondary School,school,,,,,,,,medium
schools,47474028,way,13.0471241,80.2719879,Unnamed,school,,,,,,,,medium
schools,47474044,way,13.0487339,80.2751488,Unnamed,school,,,,,,,,medium
schools,47497700,way,13.0556162,80.2708897,Unnamed,school,,,,,,,,medium
schools,47497705,way,13.055744,80.2751646,Unnamed,school,,,,,,,,medium
schools,47497714,way,13.0576857,80.275294,Unnamed,school,,,,,,,,medium
schools,47497716,way,13.0541072,80.2810315,Unnamed,college,,,,,,,,medium
schools,47497721,way,13.0554783,80.2812299,Bharat Scouts and Guides,school,,,,,,,,medium
schools,47498761,way,13.0599602,80.2751833,Unnamed,school,,,,,,,,medium
schools,47498772,way,13.0639178,80.276132,Unnamed,school,,,,,,,,medium
schools,47798613,way,12.9840888,80.1786726,Agurchand Manmull Jain College,college,,,,,,,https://www.amjaincollege.edu.in/;http://www.amjaincollege.edu.in/,medium
schools,47997864,way,13.0860811,80.2637419,Unnamed,school,,,,,,,,medium
schools,48048694,way,13.1030929,80.2662174,St Joseph Technical Institute,college,,,,,,,,medium
schools,48048704,way,13.0970728,80.2588707,Unnamed,school,,,,,,,,medium
schools,48048742,way,13.1048406,80.2652473,Unnamed,school,,,,,,,,medium
schools,48048748,way,13.1078533,80.2627471,Unnamed,school,,,,,,,,medium
schools,48049861,way,13.0892083,80.2593851,Unnamed,school,,,,,,,,medium
schools,48049865,way,13.0897518,80.2631589,Unnamed,school,,,,,,,,medium
schools,48049879,way,13.090993,80.264858,Unnamed,school,,,,,,,,medium
schools,48057016,way,13.0900483,80.2593295,Unnamed,school,,,,,,,,medium
schools,48057022,way,13.0869696,80.2531474,Unnamed,school,,,,,,,,medium
schools,48057024,way,13.0898534,80.2542218,Unnamed,school,,,,,,,,medium
schools,48057029,way,13.0936059,80.2476055,Unnamed,college,,,,,,,,medium
schools,48132807,way,13.1045869,80.2529058,Unnamed,school,,,,,,,,medium
schools,48133615,way,13.1071017,80.2483687,Unnamed,school,,,,,,,,medium
schools,48133626,way,13.1000869,80.2510846,Unnamed,school,,,,,,,,medium
schools,48133638,way,13.1036471,80.246705,Unnamed,school,,,,,,,,medium
schools,48737650,way,13.1047945,80.2432041,Unnamed,school,,,,,,,,medium
schools,48738650,way,13.0856463,80.2394411,Unnamed,school,,,,,,,,medium
schools,48741304,way,13.1027793,80.2214077,ICF School,school,,,,,,,,medium
schools,48741330,way,13.1004554,80.218993,ICF School,school,,,,,,,,medium
schools,48741372,way,13.0995297,80.220804,ICF School,school,,,,,,,,medium
schools,51132532,way,13.1088874,80.2400279,St Joseph's Higher Secondary School,school,,,,,,,,medium
schools,51541566,way,13.0219805,80.2273664,Teacher Training College,college,,,,,,,,medium
schools,53470463,way,13.111005,80.2412523,Unnamed,school,,,,,,,,medium
schools,53470466,way,13.1096862,80.2411617,Savio School,school,,,,,,,,medium
schools,53470477,way,13.1123629,80.2411788,Higher Secondary School,school,,,,,,,,medium
schools,53473824,way,13.1142544,80.2425634,Unnamed,school,,,,,,,,medium
schools,53473826,way,13.1113287,80.2449433,Unnamed,school,,,,,,,,medium
schools,54584266,way,13.0745285,80.1925083,Daniel Thomas HSS,school,,,,,,,,medium
schools,55058244,way,13.0635335,80.2570839,Ethiraj Annex,college,,,,,,,,medium
schools,55570584,way,12.9817682,80.2554298,Sacred Heart College,college,,,,,,,,medium
schools,84087729,way,12.9543604,79.9416185,Unnamed,school,,,,,,,,medium
schools,84723041,way,12.9650593,80.1281996,Unnamed,university,,,,,,,,medium
schools,85733338,way,13.0566099,80.263521,Wesley Higher Secondary School,school,,,,,,+91 44 2858 9010,http://wesleyschool.in/,medium
