longitude,latitude,elevation
80.44999999999936,12.905000000000024,0.8
79.97153736515813,12.905003139195388,33.0
80.1084240012202,12.90508539892994,23.0
79.91481107810287,12.905570195791768,58.0
80.24181239310424,12.905597360842949,-1.0
80.06496782897362,12.905934815955725,17.0
79.87987907214365,12.906226946860324,72.0
80.13263077832517,12.906269915078518,31.0
80.14428149167605,12.90650839495511,26.0
80.0529260368232,12.906664520719906,16.0
80.11894258048595,12.906816014839768,34.0
79.93911387176972,12.906861908914522,42.0
79.90626612119051,12.906944682985916,62.0
80.05726027629079,12.907041806717553,16.0
79.97877792512492,12.907112448725988,31.0
80.00865992910144,12.907227508695115,34.0
80.09636945151658,12.9074427167905,26.0
79.97632981221498,12.907673797745106,32.0
79.84624333629719,12.907876938616113,69.0
79.84598820947961,12.90875271901375,69.0
79.94220936769304,12.90880134172698,45.0
79.86785718944067,12.90895823281528,62.0
80.08582163278135,12.908967260209009,20.0
80.19703305412423,12.909168553362797,10.0
80.21511300099044,12.90922464171454,1.0
80.05679979895554,12.909228815785928,15.0
80.21773973045171,12.90922932774026,1.0
80.15085305743963,12.90931416397516,25.0
80.08215550174623,12.909511646794432,24.0
80.02017647621149,12.909903685974466,32.0
79.75,12.910000000000025,131.6
79.755,12.910000000000025,133.2
79.75999999999999,12.910000000000025,138.7
79.76499999999999,12.910000000000025,135.6
79.76999999999998,12.910000000000025,130.2
79.77499999999998,12.910000000000025,127.6
79.77999999999997,12.910000000000025,128.1
79.78499999999997,12.910000000000025,125.7
79.78999999999996,12.910000000000025,126.0
79.79499999999996,12.910000000000025,131.0
79.79999999999995,12.910000000000025,133.3
79.80499999999995,12.910000000000025,125.8
79.92499999999984,12.910000000000025,92.2
79.9749999999998,12.910000000000025,102.8
80.03499999999974,12.910000000000025,97.5
80.04499999999973,12.910000000000025,97.8
80.12999999999965,12.910000000000025,68.1
80.1849999999996,12.910000000000025,31.1
80.19999999999959,12.910000000000025,27.9
80.3049999999995,12.910000000000025,-2.0
80.31499999999949,12.910000000000025,8.4
80.33999999999946,12.910000000000025,-0.6
80.34499999999946,12.910000000000025,2.9
80.34999999999945,12.910000000000025,4.7
80.35499999999945,12.910000000000025,-2.0
80.35999999999945,12.910000000000025,-0.1
80.36499999999944,12.910000000000025,4.8
80.36999999999944,12.910000000000025,-2.0
80.37499999999943,12.910000000000025,5.6
80.37999999999943,12.910000000000025,-0.7
80.38499999999942,12.910000000000025,7.4
80.38999999999942,12.910000000000025,-2.0
80.39499999999941,12.910000000000025,-1.9
80.39999999999941,12.910000000000025,17.9
80.4049999999994,12.910000000000025,10.2
80.4099999999994,12.910000000000025,5.1
80.4149999999994,12.910000000000025,-2.0
80.41999999999939,12.910000000000025,4.9
80.42499999999939,12.910000000000025,3.4
80.42999999999938,12.910000000000025,1.3
80.43499999999938,12.910000000000025,3.0
80.43999999999937,12.910000000000025,14.1
80.44499999999937,12.910000000000025,4.2
80.44999999999936,12.910000000000025,10.3
80.1889068883274,12.910215849782515,12.0
80.13894624202558,12.910272927641564,20.0
80.22268912227311,12.910502524554076,-1.0
80.06362424669578,12.91071638318462,17.0
80.23029494613127,12.910724733943248,6.0
80.01044432766253,12.911205182661172,38.0
80.01759880184986,12.91140485568837,35.0
79.9989842899709,12.911747709055788,27.0
79.85085507807261,12.91175650426247,74.0
80.02361089411693,12.91209138931218,34.0
79.85587750777938,12.912240530322324,80.0
80.21850241495494,12.912242863707853,0.0
79.99735722787426,12.91227610560764,33.0
80.22066042009047,12.91235651048485,0.0
79.93833786264038,12.913032454400872,49.0
79.82277280568245,12.913043688936568,61.0
80.07820881292137,12.913185836826084,16.0
80.20152760657894,12.9132862557815,7.0
80.24229777273914,12.91343217323142,-2.0
80.05143356425322,12.913452948992347,16.0
80.04399411940831,12.913471739097274,19.0
79.86241985892946,12.913552180169134,78.0
79.84590192265661,12.913620392058553,68.0
80.01476923969535,12.913716645815205,115.0
79.91893062203258,12.913854754416224,57.0
80.24043672711662,12.914040137517718,0.0
80.12040241565543,12.914396408547232,33.0
79.8500813947009,12.914455249431988,74.0
79.97678502824795,12.91472607441466,30.0
79.85149757067579,12.914950557079084,77.0
79.75,12.915000000000026,134.2
79.755,12.915000000000026,135.1
79.75999999999999,12.915000000000026,133.9
79.76499999999999,12.915000000000026,128.2
79.76999999999998,12.915000000000026,129.7
79.77499999999998,12.915000000000026,128.2
79.77999999999997,12.915000000000026,135.2
79.78499999999997,12.915000000000026,130.7
79.78999999999996,12.915000000000026,120.9
79.79499999999996,12.915000000000026,129.5
79.79999999999995,12.915000000000026,125.4
79.91499999999985,12.915000000000026,105.4
80.03999999999974,12.915000000000026,87.3
80.0849999999997,12.915000000000026,91.3
80.15499999999963,12.915000000000026,29.2
80.21999999999957,12.915000000000026,17.0
80.27499999999952,12.915000000000026,2.4
80.33999999999946,12.915000000000026,8.6
80.34499999999946,12.915000000000026,5.8
80.34999999999945,12.915000000000026,7.4
80.35499999999945,12.915000000000026,-0.7
80.35999999999945,12.915000000000026,-2.0
80.36499999999944,12.915000000000026,10.4
80.36999999999944,12.915000000000026,0.5
80.37499999999943,12.915000000000026,1.3
80.37999999999943,12.915000000000026,3.5
80.38499999999942,12.915000000000026,0.1
80.38999999999942,12.915000000000026,1.7
80.39499999999941,12.915000000000026,0.5
80.39999999999941,12.915000000000026,4.5
80.4049999999994,12.915000000000026,-0.7
80.4099999999994,12.915000000000026,-2.0
80.4149999999994,12.915000000000026,-2.0
80.41999999999939,12.915000000000026,-2.0
80.42499999999939,12.915000000000026,0.1
80.42999999999938,12.915000000000026,-2.0
80.43499999999938,12.915000000000026,-2.0
80.43999999999937,12.915000000000026,0.0
80.44499999999937,12.915000000000026,2.8
80.44999999999936,12.915000000000026,-2.0
79.89094943124314,12.91506768382169,71.0
80.01896945013273,12.915827532990788,32.0
79.83865035838052,12.915838977344174,77.0
80.24778770468853,12.915910904618778,1.0
79.85808917340762,12.915979538088662,79.0
80.02099056945785,12.916056590717616,31.0
79.89594115364301,12.916241435910624,71.0
80.08471483787123,12.916506882390228,23.0
80.22824030406073,12.916608682658332,-2.0
79.80572818060922,12.916667358564927,63.0
80.23078915036353,12.916791891687538,5.0
79.92235425519918,12.91686815242092,58.0
79.86813973972762,12.916914075355468,68.0
80.18818140083769,12.917001507940496,14.0
79.80029152791116,12.917073038553694,65.0
80.24038496765803,12.91708539944512,-1.0
80.10607929221266,12.91746438385108,27.0
80.0941639375173,12.917465325061729,18.0
80.08948621717298,12.917575843235957,17.0
80.12941087478094,12.917612233992264,32.0
80.03989570730212,12.918166486484298,23.0
80.06273463177503,12.918238525478616,15.0
80.19296066539714,12.918394248325102,19.0
80.16528880188923,12.918677197024884,16.0
80.23076651102636,12.918840844903048,8.0
80.01713454712322,12.91888956807582,32.0
79.86529462810388,12.919196499924182,72.0
80.15437367566024,12.919446773798564,18.0
79.81529189993098,12.91954030300637,61.0
79.80391567343415,12.919555336236227,65.0
79.84243433955893,12.919736368415952,75.0
79.75,12.920000000000027,132.7
79.755,12.920000000000027,132.4
79.75999999999999,12.920000000000027,134.2
79.76499999999999,12.920000000000027,135.2
79.76999999999998,12.920000000000027,133.2
79.77499999999998,12.920000000000027,124.4
79.77999999999997,12.920000000000027,134.0
79.78499999999997,12.920000000000027,123.2
79.78999999999996,12.920000000000027,120.9
79.79499999999996,12.920000000000027,129.4
79.79999999999995,12.920000000000027,133.6
79.8549999999999,12.920000000000027,111.8
79.90999999999985,12.920000000000027,100.2
79.92999999999984,12.920000000000027,93.1
80.01999999999975,12.920000000000027,92.9
80.03499999999974,12.920000000000027,97.6
80.06999999999971,12.920000000000027,94.1
80.10499999999968,12.920000000000027,77.2
80.24499999999955,12.920000000000027,9.4
80.25499999999954,12.920000000000027,2.8
80.33999999999946,12.920000000000027,-2.0
80.34499999999946,12.920000000000027,3.4
80.34999999999945,12.920000000000027,8.4
80.35499999999945,12.920000000000027,0.1
80.35999999999945,12.920000000000027,2.3
80.36499999999944,12.920000000000027,3.6
80.36999999999944,12.920000000000027,9.4
80.37499999999943,12.920000000000027,3.5
80.37999999999943,12.920000000000027,5.6
80.38499999999942,12.920000000000027,-2.0
80.38999999999942,12.920000000000027,-2.0
80.39499999999941,12.920000000000027,1.3
80.39999999999941,12.920000000000027,-2.0
80.4049999999994,12.920000000000027,10.4
80.4099999999994,12.920000000000027,1.7
80.4149999999994,12.920000000000027,5.4
80.41999999999939,12.920000000000027,0.4
80.42499999999939,12.920000000000027,10.1
80.42999999999938,12.920000000000027,-2.0
80.43499999999938,12.920000000000027,5.2
80.43999999999937,12.920000000000027,6.1
80.44499999999937,12.920000000000027,-2.0
80.44999999999936,12.920000000000027,5.9
79.96944944546226,12.920017314149428,40.0
79.84856511307754,12.920343318471566,71.0
80.0274770378242,12.920396222758733,24.0
80.080832073871,12.920417608434676,19.0
79.95087505444042,12.920692877507602,44.0
80.12241449431357,12.92079633385342,41.0
79.84889915656893,12.9207970369299,71.0
79.89023555580924,12.921050098264809,74.0
80.05651754491892,12.921992546541754,15.0
80.15782553994168,12.92222255654264,21.0
80.00812021160624,12.922359783770965,56.0
79.93871354541861,12.922369006587804,48.0
80.02393686165374,12.922386567883828,25.0
80.11566368353853,12.922752020026907,30.0
79.94030028774277,12.92296262848555,43.0
80.02116314637618,12.922977720653732,26.0
80.19663040680996,12.923198567297325,13.0
80.03723724424094,12.923227200775743,20.0
80.20155467683874,12.923291974679035,12.0
79.8196380404342,12.92423236863197,62.0
79.97895468855852,12.924255909217068,34.0
80.15667461457001,12.924264715430107,21.0
79.81142516779236,12.924517901867908,64.0
80.16936351042705,12.9245755543034,18.0
80.24602373320933,12.924630683252223,0.0
79.82848415389958,12.924676552890892,64.0
80.23924351818327,12.92476708389445,1.0
80.1827418437053,12.924787181927726,18.0
79.87936613822895,12.924791036058163,78.0
80.05865820180644,12.92484054322438,15.0
79.93165673585996,12.92498079946942,45.0
79.75,12.925000000000027,132.4
79.755,12.925000000000027,137.5
79.75999999999999,12.925000000000027,131.0
79.76499999999999,12.925000000000027,132.0
79.76999999999998,12.925000000000027,127.5
79.77499999999998,12.925000000000027,124.7
79.77999999999997,12.925000000000027,125.2
79.78499999999997,12.925000000000027,128.5
79.78999999999996,12.925000000000027,123.3
79.79499999999996,12.925000000000027,125.4
79.79999999999995,12.925000000000027,124.5
79.91499999999985,12.925000000000027,102.4
79.93999999999983,12.925000000000027,99.5
79.9749999999998,12.925000000000027,111.0
80.05999999999972,12.925000000000027,87.0
80.09499999999969,12.925000000000027,80.9
80.10499999999968,12.925000000000027,74.2
80.16999999999962,12.925000000000027,30.8
80.20999999999958,12.925000000000027,22.9
80.22999999999956,12.925000000000027,17.0
80.27499999999952,12.925000000000027,-2.0
80.27999999999952,12.925000000000027,2.9
80.28499999999951,12.925000000000027,6.1
80.30999999999949,12.925000000000027,8.3
80.33999999999946,12.925000000000027,-2.0
80.34499999999946,12.925000000000027,9.0
80.34999999999945,12.925000000000027,4.3
80.35499999999945,12.925000000000027,9.7
80.35999999999945,12.925000000000027,-0.3
80.36499999999944,12.925000000000027,1.7
80.36999999999944,12.925000000000027,7.2
80.37499999999943,12.925000000000027,-0.2
80.37999999999943,12.925000000000027,3.1
80.38499999999942,12.925000000000027,11.9
80.38999999999942,12.925000000000027,6.9
80.39499999999941,12.925000000000027,5.9
80.39999999999941,12.925000000000027,4.6
80.4049999999994,12.925000000000027,-0.8
80.4099999999994,12.925000000000027,8.8
80.4149999999994,12.925000000000027,-1.8
80.41999999999939,12.925000000000027,6.5
80.42499999999939,12.925000000000027,2.9
80.42999999999938,12.925000000000027,3.6
80.43499999999938,12.925000000000027,5.1
80.43999999999937,12.925000000000027,-1.8
80.44499999999937,12.925000000000027,6.4
80.44999999999936,12.925000000000027,2.8
79.86915039760103,12.925010840266628,75.0
79.89732494584887,12.925084632485946,66.0
80.21822538418027,12.925088911523058,-1.0
80.19163912225771,12.925107194149806,12.0
79.88479256355804,12.925214099994148,68.0
80.1309035293458,12.9256872241921,35.0
80.02842288799766,12.925782394069913,23.0
80.02623360299944,12.925976199108709,27.0
80.04959323721404,12.926065407704083,18.0
79.85166217171815,12.926304370384008,71.0
79.87344111158288,12.926380410438686,71.0
80.01073379178294,12.926505192580906,31.0
79.94237849179912,12.92683778597637,43.0
80.16645049657659,12.9268647015587,20.0
79.96885595139766,12.927116443923088,37.0
80.17123559264135,12.927117992982694,27.0
80.15782188625411,12.927118446140328,19.0
80.16891893480637,12.927256116944646,21.0
80.11261317458316,12.927365138297414,35.0
80.08267958142912,12.927664238799093,15.0
80.23792395708135,12.927780640287494,3.0
80.17484770320532,12.927936712603382,27.0
80.10901971986884,12.928010862217798,34.0
80.22005639868766,12.928011499147836,-2.0
80.1255715960596,12.928091031182172,34.0
80.06103948785888,12.928101561090935,15.0
80.2028052743469,12.92827314590342,13.0
80.15305966304848,12.929159535427384,21.0
80.13143887473613,12.92929367669171,32.0
79.87357820516257,12.929409248898068,77.0
79.75,12.930000000000028,138.5
79.755,12.930000000000028,131.7
79.75999999999999,12.930000000000028,126.2
79.76499999999999,12.930000000000028,129.6
79.76999999999998,12.930000000000028,127.9
79.77499999999998,12.930000000000028,129.9
79.77999999999997,12.930000000000028,131.4
79.78499999999997,12.930000000000028,123.2
79.78999999999996,12.930000000000028,122.8
79.79499999999996,12.930000000000028,128.7
79.79999999999995,12.930000000000028,133.7
79.91499999999985,12.930000000000028,102.2
79.91999999999985,12.930000000000028,92.7
79.92999999999984,12.930000000000028,98.6
79.95499999999981,12.930000000000028,107.1
80.01999999999975,12.930000000000028,92.1
80.04999999999973,12.930000000000028,85.1
80.11999999999966,12.930000000000028,69.3
80.13999999999965,12.930000000000028,66.1
80.1899999999996,12.930000000000028,23.2
80.22999999999956,12.930000000000028,16.0
80.3049999999995,12.930000000000028,3.8
80.33999999999946,12.930000000000028,4.3
80.34499999999946,12.930000000000028,1.0
80.34999999999945,12.930000000000028,3.8
80.35499999999945,12.930000000000028,3.2
80.35999999999945,12.930000000000028,-2.0
80.36499999999944,12.930000000000028,-1.2
80.36999999999944,12.930000000000028,8.2
80.37499999999943,12.930000000000028,2.6
80.37999999999943,12.930000000000028,1.9
80.38499999999942,12.930000000000028,0.4
80.38999999999942,12.930000000000028,0.1
80.39499999999941,12.930000000000028,-0.4
80.39999999999941,12.930000000000028,-2.0
80.4049999999994,12.930000000000028,6.4
80.4099999999994,12.930000000000028,-2.0
80.4149999999994,12.930000000000028,-1.3
80.41999999999939,12.930000000000028,1.5
80.42499999999939,12.930000000000028,2.5
80.42999999999938,12.930000000000028,-2.0
80.43499999999938,12.930000000000028,4.8
80.43999999999937,12.930000000000028,-0.7
80.44499999999937,12.930000000000028,4.7
80.44999999999936,12.930000000000028,1.3
79.93552995371896,12.930113587791253,44.0
79.95240739579629,12.930668345010956,36.0
80.02798834704123,12.930688103731354,20.0
79.87568055979199,12.930748329028024,84.0
79.82968733941365,12.930762226658867,69.0
79.82992080667513,12.93092151198711,72.0
80.08863922919151,12.93099690337166,15.0
80.243493142464,12.931045124256547,0.0
79.91950161131093,12.931507448429535,54.0
80.21858281909384,12.931535134992869,0.0
80.12391229341935,12.931535733620182,29.0
79.84475763223796,12.93159487330058,67.0
80.17121705665832,12.93166733610239,38.0
79.91252492623117,12.93167887416438,56.0
80.07601114971995,12.931765240633492,15.0
80.0173821591805,12.931836085639173,20.0
79.83338820197338,12.931855866082314,69.0
79.97061729573373,12.93196257038017,34.0
79.99321710343739,12.932090023510687,26.0
79.84209541006094,12.932129459192474,71.0
80.19141392515934,12.9321420695038,7.0
79.93959170831336,12.932302094718487,40.0
80.1536283218956,12.932318672243456,15.0
80.17961635082051,12.932330758123216,18.0
79.83866623580565,12.93233187344175,74.0
79.91468250699545,12.93243145047411,59.0
80.23555133068963,12.93243738039838,5.0
79.83928338697613,12.932523067299057,74.0
79.87937846671836,12.932732496260922,75.0
80.22514843778328,12.932812717689751,0.0
79.99368574345777,12.9329724944402,26.0
80.21724661972804,12.932975160492834,0.0
79.95648338640295,12.933233377517064,37.0
79.8271934920319,12.93324940138588,68.0
79.82466814682186,12.933398860366175,66.0
80.24508433319276,12.933566533058064,-2.0
80.08045481311564,12.933960233258125,16.0
80.04514643932656,12.934026328197357,20.0
80.25305920149741,12.93417644934052,10.0
80.02720328201868,12.934255593220866,18.0
80.23085138806697,12.934378024083404,3.0
79.88932117234903,12.934380628277705,63.0
80.10366112034468,12.934528053397583,25.0
79.82292190532495,12.934689505935992,62.0
80.01901098364797,12.934736729363548,19.0
80.00716891521303,12.934807745785305,24.0
79.75,12.935000000000029,142.0
79.755,12.935000000000029,131.5
79.75999999999999,12.935000000000029,128.3
79.76499999999999,12.935000000000029,129.8
79.76999999999998,12.935000000000029,129.4
79.77499999999998,12.935000000000029,134.6
79.77999999999997,12.935000000000029,126.9
79.78499999999997,12.935000000000029,127.5
79.78999999999996,12.935000000000029,132.7
79.79499999999996,12.935000000000029,134.0
79.79999999999995,12.935000000000029,127.1
79.81499999999994,12.935000000000029,117.8
79.9649999999998,12.935000000000029,101.9
79.99499999999978,12.935000000000029,103.8
80.03999999999974,12.935000000000029,90.0
80.09499999999969,12.935000000000029,82.6
80.25499999999954,12.935000000000029,4.7
80.27499999999952,12.935000000000029,8.6
80.31499999999949,12.935000000000029,4.6
80.32499999999948,12.935000000000029,3.6
80.33999999999946,12.935000000000029,8.8
80.34499999999946,12.935000000000029,5.5
80.34999999999945,12.935000000000029,-0.7
80.35499999999945,12.935000000000029,0.5
80.35999999999945,12.935000000000029,3.9
80.36499999999944,12.935000000000029,0.8
80.36999999999944,12.935000000000029,-2.0
80.37499999999943,12.935000000000029,3.6
80.37999999999943,12.935000000000029,3.1
80.38499999999942,12.935000000000029,2.5
80.38999999999942,12.935000000000029,0.0
80.39499999999941,12.935000000000029,7.1
80.39999999999941,12.935000000000029,3.6
80.4049999999994,12.935000000000029,-2.0
80.4099999999994,12.935000000000029,-2.0
80.4149999999994,12.935000000000029,5.0
80.41999999999939,12.935000000000029,1.6
80.42499999999939,12.935000000000029,13.2
80.42999999999938,12.935000000000029,-2.0
80.43499999999938,12.935000000000029,4.4
80.43999999999937,12.935000000000029,2.0
80.44499999999937,12.935000000000029,-2.0
80.44999999999936,12.935000000000029,2.9
80.1777374079725,12.93542974230344,13.0
80.21876790491191,12.935686041777831,1.0
80.22693249731283,12.935981428623142,-1.0
80.22979141259228,12.9366788838536,-2.0
80.09128186154742,12.936957216926588,16.0
79.81766643401694,12.937376073548789,65.0
79.82313975644114,12.93750567876698,65.0
80.07419631998987,12.937713396438772,16.0
80.14166578347415,12.937794886875135,25.0
79.81273299381645,12.938295833094315,65.0
80.00131367086973,12.938325319274847,26.0
80.01471991413773,12.938595568702782,23.0
79.90928628889608,12.938840425739382,52.0
79.96451739868374,12.939032684825502,32.0
80.05546888002944,12.939099244485543,23.0
79.9338725777634,12.939131642448285,42.0
80.22399916121334,12.939595922242962,-2.0
80.11307029727956,12.93976301587576,24.0
80.24929851029735,12.939837104526044,0.0
80.19399667362356,12.939921277519744,7.0
80.13330447894292,12.939923746878218,31.0
79.82805605571534,12.939950900370285,67.0
79.75,12.94000000000003,129.7
79.755,12.94000000000003,126.8
79.75999999999999,12.94000000000003,132.9
79.76499999999999,12.94000000000003,128.9
79.76999999999998,12.94000000000003,126.8
79.77499999999998,12.94000000000003,128.0
79.77999999999997,12.94000000000003,132.2
79.78499999999997,12.94000000000003,126.9
79.78999999999996,12.94000000000003,124.5
79.79499999999996,12.94000000000003,128.3
79.79999999999995,12.94000000000003,123.6
79.81499999999994,12.94000000000003,128.2
79.81999999999994,12.94000000000003,114.8
79.83499999999992,12.94000000000003,119.1
79.86999999999989,12.94000000000003,110.7
79.88499999999988,12.94000000000003,98.7
79.88999999999987,12.94000000000003,110.3
79.95999999999981,12.94000000000003,96.5
80.02999999999975,12.94000000000003,85.7
80.0749999999997,12.94000000000003,84.2
80.0799999999997,12.94000000000003,75.5
80.12499999999966,12.94000000000003,75.7
80.15999999999963,12.94000000000003,43.1
80.16499999999962,12.94000000000003,23.3
80.24999999999955,12.94000000000003,9.9
80.28499999999951,12.94000000000003,2.1
80.3049999999995,12.94000000000003,-0.9
80.33999999999946,12.94000000000003,5.0
80.34499999999946,12.94000000000003,-1.3
80.34999999999945,12.94000000000003,0.5
80.35499999999945,12.94000000000003,-2.0
80.35999999999945,12.94000000000003,3.5
80.36499999999944,12.94000000000003,0.1
80.36999999999944,12.94000000000003,3.7
80.37499999999943,12.94000000000003,-0.0
80.37999999999943,12.94000000000003,1.9
80.38499999999942,12.94000000000003,3.9
80.38999999999942,12.94000000000003,8.8
80.39499999999941,12.94000000000003,7.0
80.39999999999941,12.94000000000003,2.6
80.4049999999994,12.94000000000003,-2.0
80.4099999999994,12.94000000000003,7.1
80.4149999999994,12.94000000000003,1.8
80.41999999999939,12.94000000000003,-1.4
80.42499999999939,12.94000000000003,-2.0
80.42999999999938,12.94000000000003,1.2
80.43499999999938,12.94000000000003,4.7
80.43999999999937,12.94000000000003,-2.0
80.44499999999937,12.94000000000003,7.1
80.44999999999936,12.94000000000003,0.7
79.85208912323324,12.940147736198796,82.0
80.24200396589887,12.940345873456026,1.0
80.07439307138414,12.940430282795566,20.0
80.16768156299476,12.940510089116092,10.0
79.82490748906733,12.94052860190338,65.0
79.93081912138486,12.940593015312905,44.0
79.9450478609789,12.94071883782727,42.0
80.01338078050796,12.941266107379365,25.0
80.13761739344203,12.94144433978161,29.0
80.21667754430038,12.941971020893424,0.0
80.11079190269878,12.942006835052997,22.0
80.04886665480416,12.942062641682496,25.0
80.19815421174474,12.942146562833742,3.0
80.12153433373597,12.942178494638702,25.0
80.1756956962567,12.942198668174468,9.0
80.06451906286483,12.942228678152611,19.0
80.1367467486462,12.94229134754644,26.0
80.04123072725007,12.942302784887,21.0
80.12419466072036,12.942427842735988,94.0
80.01015211925018,12.942633566216395,26.0
79.9934238172765,12.942836116262514,26.0
79.81221878627287,12.942945673918272,67.0
79.81486714067259,12.943102266833703,67.0
80.13640879517497,12.943247824321295,25.0
80.20518645937948,12.943277465528086,2.0
79.85750180545786,12.943357347613286,85.0
79.9399143762186,12.943704817926523,44.0
80.16502021210981,12.9440610163483,13.0
80.23031554573261,12.944499514798194,1.0
80.12119007008573,12.944696465135456,24.0
80.01044760358515,12.944823647470074,27.0
79.91118972150117,12.944878156241376,54.0
79.75,12.94500000000003,123.1
79.755,12.94500000000003,135.0
79.75999999999999,12.94500000000003,135.4
79.76499999999999,12.94500000000003,129.4
79.76999999999998,12.94500000000003,127.2
79.77499999999998,12.94500000000003,126.4
79.77999999999997,12.94500000000003,127.0
79.78499999999997,12.94500000000003,121.5
79.78999999999996,12.94500000000003,131.1
79.79499999999996,12.94500000000003,121.3
79.79999999999995,12.94500000000003,116.3
79.80499999999995,12.94500000000003,127.2
79.9699999999998,12.94500000000003,100.0
79.9749999999998,12.94500000000003,105.4
80.05999999999972,12.94500000000003,89.9
80.0749999999997,12.94500000000003,84.1
80.12499999999966,12.94500000000003,68.9
80.1849999999996,12.94500000000003,35.9
80.21999999999957,12.94500000000003,19.2
80.33999999999946,12.94500000000003,-0.8
80.34499999999946,12.94500000000003,9.8
80.34999999999945,12.94500000000003,-1.1
80.35499999999945,12.94500000000003,9.8
80.35999999999945,12.94500000000003,10.3
80.36499999999944,12.94500000000003,-2.0
80.36999999999944,12.94500000000003,-2.0
80.37499999999943,12.94500000000003,1.0
80.37999999999943,12.94500000000003,1.7
80.38499999999942,12.94500000000003,0.5
80.38999999999942,12.94500000000003,-1.0
80.39499999999941,12.94500000000003,3.6
80.39999999999941,12.94500000000003,5.1
80.4049999999994,12.94500000000003,-0.9
80.4099999999994,12.94500000000003,-2.0
80.4149999999994,12.94500000000003,2.6
80.41999999999939,12.94500000000003,4.7
80.42499999999939,12.94500000000003,8.6
80.42999999999938,12.94500000000003,-0.9
80.43499999999938,12.94500000000003,-2.0
80.43999999999937,12.94500000000003,3.6
80.44499999999937,12.94500000000003,-0.9
80.44999999999936,12.94500000000003,12.1
80.12639786882423,12.94506676694963,89.0
79.95417698029517,12.945351683097275,43.0
79.8884066041488,12.945637582140956,65.0
79.92980638353883,12.94567997879491,46.0
80.21860019702672,12.945746139771902,0.0
79.90334399763118,12.945928415155809,64.0
79.8550762029374,12.946036786422091,85.0
79.9172938755196,12.946145066793433,51.0
79.96356858887322,12.946279603392666,38.0
79.94163647770924,12.946469507374632,50.0
80.25739944824589,12.946612354017256,7.0
80.21580479707028,12.946632242685483,0.0
80.01389775471881,12.946846058241936,26.0
80.03249525558968,12.94695185243455,17.0
80.11770927106801,12.94715380281524,23.0
79.99070578229913,12.947410165338704,27.0
80.23926387658743,12.94769211778932,5.0
80.02726853689151,12.947692870606772,17.0
80.2400111767303,12.94793515527902,6.0
80.08466434070498,12.948008973519082,14.0
80.19917515361618,12.948025673299336,4.0
79.8557037348072,12.94830045334342,88.0
79.91793884676034,12.948395108987654,54.0
79.8332335308695,12.948499755147967,74.0
79.8960699968457,12.948606765455454,62.0
80.25159208409839,12.94875384913655,2.0
79.86750887223438,12.949255750548232,84.0
80.06240620169258,12.949467280189817,27.0
80.10976952427927,12.94964828212383,25.0
80.24422644436078,12.949741798562895,-2.0
79.88678347181626,12.949781124954317,65.0
80.13915025869161,12.949910638712772,27.0
79.98791791875168,12.94991760152269,29.0
79.75,12.950000000000031,124.6
79.755,12.950000000000031,137.1
79.75999999999999,12.950000000000031,126.8
79.76499999999999,12.950000000000031,141.8
79.76999999999998,12.950000000000031,128.9
79.77499999999998,12.950000000000031,130.2
79.77999999999997,12.950000000000031,132.6
79.78499999999997,12.950000000000031,125.4
79.78999999999996,12.950000000000031,126.4
79.79499999999996,12.950000000000031,126.6
79.79999999999995,12.950000000000031,119.2
79.82999999999993,12.950000000000031,110.3
79.87999999999988,12.950000000000031,104.1
79.92499999999984,12.950000000000031,85.4
79.99999999999977,12.950000000000031,94.1
80.04999999999973,12.950000000000031,89.8
80.09999999999968,12.950000000000031,79.0
80.1849999999996,12.950000000000031,18.2
80.20999999999958,12.950000000000031,30.7
80.33999999999946,12.950000000000031,7.5
80.34499999999946,12.950000000000031,-2.0
80.34999999999945,12.950000000000031,-2.0
80.35499999999945,12.950000000000031,9.0
80.35999999999945,12.950000000000031,2.2
80.36499999999944,12.950000000000031,2.0
80.36999999999944,12.950000000000031,1.4
80.37499999999943,12.950000000000031,-2.0
80.37999999999943,12.950000000000031,4.8
80.38499999999942,12.950000000000031,-0.6
80.38999999999942,12.950000000000031,-2.0
80.39499999999941,12.950000000000031,5.9
80.39999999999941,12.950000000000031,-2.0
80.4049999999994,12.950000000000031,6.4
80.4099999999994,12.950000000000031,6.6
80.4149999999994,12.950000000000031,3.6
80.41999999999939,12.950000000000031,2.1
80.42499999999939,12.950000000000031,-1.8
80.42999999999938,12.950000000000031,-0.4
80.43499999999938,12.950000000000031,-2.0
80.43999999999937,12.950000000000031,5.2
80.44499999999937,12.950000000000031,3.0
80.44999999999936,12.950000000000031,9.0
79.94404277934233,12.950191952626618,48.0
80.22501769050216,12.950205368661104,2.0
80.06655207581703,12.950550429284949,32.0
80.19185757874837,12.950643132757342,3.0
80.07243769142431,12.950863161262085,32.0
79.92760128269825,12.951201805112714,46.0
80.22370795111429,12.95132262211316,1.0
79.96544840843406,12.951371965184398,36.0
79.88870047094841,12.95137608259075,63.0
79.85964951227758,12.951495508977574,84.0
80.2151281674332,12.951534015443444,0.0
80.10599735289243,12.951543456512558,13.0
80.20014978344442,12.951795832648946,1.0
79.855365664583,12.951833194519685,89.0
80.25719273859059,12.951900239867696,9.0
80.12780458787006,12.951913912579416,18.0
80.18357147582086,12.952076409376392,4.0
80.11075018172812,12.95214600763809,26.0
