longitude,latitude,elevation
80.26215668141576,13.15810466498649,6
79.96372065650799,13.169062075048105,36
79.8442077540874,13.22721166624401,59
80.1685025758321,13.240708305896826,15
80.03649776492465,12.88684897243213,33
79.80448125193789,12.865358583672412,64
80.02491586450186,12.960000633516811,24
80.18032503068156,12.994634232163389,13
80.07979114172622,13.214904891027254,22
80.10200033240864,13.126542980188946,38
80.0598002414477,13.191503824766848,24
79.87003519814706,13.11565318746644,48
80.17142491487921,12.981102072513462,19
80.02420063558098,12.97782144789976,36
79.86529462810388,12.919196499924182,72
80.1889068883274,12.910215849782517,12
80.11638530857148,13.255687840144006,19
80.243493142464,12.931045124256547,0
79.9495158405241,13.033209985359246,50
79.9920628622324,12.85142441250027,35
79.88534633858391,13.025867806108632,72
80.08545951954747,12.818574306574709,36
79.84479228220721,12.848947676082627,57
80.16891893480637,12.927256116944646,21
80.26090283909136,13.258590383447542,10
79.8494135135225,13.227293896386005,50
79.98167199625128,12.840450092032778,40
80.15690452690163,13.152891573527132,9
80.11477520578966,12.831707583290314,59
79.82105669768838,12.812027096279596,56
80.1989248483754,13.137887778756804,10
80.16085573578636,13.031060487272931,15
80.03796004196583,12.974899390802072,28
80.21069816984796,13.288895766908295,12
79.93525405744859,13.104817048306137,41
80.24219833957497,13.14867714589271,7
80.14716523952677,13.292930366757808,14
80.03893475022082,13.001655434363721,27
80.0885564621651,13.146202144069674,27
80.1487847417991,13.236495148923492,17
80.17744866396417,12.95676286464284,13
80.1341345568272,12.901057919001953,21
79.81816159235368,13.101948466787272,53
79.80360423854252,13.119801119881997,51
79.84365131608546,12.868347475149884,56
80.11535627181136,13.003145791814635,15
79.8268333870447,12.802549345802646,56
79.97946930369977,13.225260739154969,27
79.98205640045269,13.191152620303411,28
80.08948621717298,12.917575843235955,17
80.28164925176478,13.242027934521436,2
79.98518371060585,13.1882104787293,29
79.80811467541243,13.245098394517983,95
80.24268351847003,13.273775790531076,10
80.06925260965158,12.899774483184935,27
79.90598811079867,13.218918161964936,35
80.07639812421905,13.295621684473138,23
80.06822492524572,12.867453706635624,25
80.04398550438943,13.125973278283427,35
80.01105022005964,12.973005459783275,28
80.23208849241915,13.050600348942334,12
79.8449708355902,13.090877594953524,51
79.92182927653049,12.956162540409952,51
80.1313005609909,12.95281480234672,36
80.11233062544122,12.967291242865073,13
79.85347346313995,13.001123875010473,73
80.06330053797248,13.10814860490872,26
79.91280894422974,13.191969850303428,35
80.24771128928549,12.86027711255137,5
80.08439156841175,13.09928947918295,20
79.97180288170084,12.820195317708057,44
79.96662007799786,12.874709840116225,51
80.17323060498266,13.266204847652364,11
80.15919572491697,13.001527919013824,15
79.85679872159511,13.274999895306234,60
80.08155362440351,12.884087999203784,34
80.07243769142431,12.950863161262083,32
79.9338725777634,12.939131642448285,42
80.18536125840468,12.975188067330336,15
80.11268012551916,13.111306661703832,26
79.9492383437237,12.801048443765234,42
80.04514643932656,12.934026328197357,20
79.81393668926324,13.275015130456895,117
79.9342719316336,12.956395711981799,53
80.01414555332929,13.29142586132312,38
80.07419631998987,12.937713396438772,16
79.82385139959565,13.12400034986614,52
80.23517217918332,12.957537781406181,3
79.90967213187947,13.036436737275178,67
80.1918403711787,12.957357482616098,8
80.03204363720708,13.098394599913739,32
80.0139357705497,13.082009334277075,30
80.02800482807329,13.084653818445926,27
80.25563801557566,13.175501044512108,3
80.13293293393272,13.098883803689883,19
80.04123072725007,12.942302784887,21
79.97903691076597,13.157233713186901,33
79.89023555580924,12.921050098264809,74
80.15616129791428,13.213071790466001,21
80.12176250950402,13.14143591989961,22
80.25612357546845,13.188328926321951,2
80.26735197003111,13.1939256432061,4
79.8005821774793,13.111968496855793,49
79.89157607038935,13.256546709175893,55
79.96655688713544,13.06930424738746,43
80.21627627589396,12.881605698070635,2
80.03904504288889,13.250849602647362,29
80.02444006503805,13.107909271017723,28
80.13309080957248,13.005089575341088,13
80.04062211474944,13.04621095635547,25
80.11611007879881,13.230386625946467,16
79.97891124411264,13.180680027064787,28
79.81071767259877,13.056694264164102,57
79.97971522894544,13.239788655803238,34
80.05955677396653,13.059063529631763,25
79.86133139406849,13.205559425621098,41
80.0597254982562,12.962009855688564,25
80.09841574624778,12.953195765965148,15
79.9598292384019,12.855620501202726,60
80.19568034283151,12.972406383628655,11
79.83608261907682,13.000456312596267,61
79.8001937108305,12.98695017970507,69
79.81273299381645,12.938295833094315,65
79.86573850363308,13.12569237655219,45
79.97714919558938,12.884710711294181,41
79.93097304123678,13.122191505907768,43
79.95109347875227,13.106626645268376,38
80.01350827857894,13.235749268971144,28
79.93486583498697,13.182112677624495,36
79.87880398585166,13.251295269784128,47
80.14695773824575,12.865692570500764,21
79.97356744276863,12.975340476592727,31
80.12319438083755,13.023513128559012,17
79.95089066865191,12.844850221829612,52
80.05386964668955,13.257689781650846,25
80.31551303632591,13.255221816127223,3
79.88342343870382,12.8669889222127,56
80.12626261778463,13.167514534445695,22
79.96155205704191,13.19440332567236,30
79.97324862998312,13.122040370928055,40
80.2081739447638,13.264230224256561,11
79.8561766077639,12.958026177091611,84
80.19464464913136,12.99164626773693,11
79.84821166581187,13.242728898733812,57
80.21876790491191,12.935686041777831,1
80.04512888512838,13.077797879362874,29
79.80523820760091,12.902804365768656,65
80.05410118270612,13.19441362737512,28
80.08650247109414,13.076806194565483,20
80.10091485970977,13.061763770978278,20
80.17255552344041,13.134762074247858,23
80.23945728392111,13.241710993056323,11
79.87127879889142,13.187527451180232,39
80.04581834496764,13.234890710656376,18
80.0839354511853,12.965748447415027,19
80.00266964142638,13.08868022860911,35
79.91278848523682,12.981839174012116,55
80.11801576239671,13.113545939463277,21
80.08421844399355,13.255407919316012,21
79.84590192265661,12.913620392058553,68
79.94404277934233,12.950191952626618,48
79.81133798196545,12.957467663588089,70
79.8462214159279,13.239639521116889,55
80.23107340364159,12.87109073277654,3
80.09832377781291,12.891204185703387,52
79.83924780190348,12.815748234626902,63
80.01073379178294,12.926505192580906,31
80.05386554536454,13.245533588103758,24
80.22362666784258,13.29669814166895,10
80.01837040312022,13.26773766199723,36
80.04973637947579,13.171378784870544,27
80.22371468674744,13.115063073946237,12
79.90800417456812,12.821453366373781,48
80.12615362820907,13.200890068294276,28
80.15437367566024,12.919446773798565,18
80.03643223865657,12.831335227750007,43
79.80284448077586,13.15785225174568,51
80.06103948785888,12.928101561090935,15
80.24602373320933,12.924630683252223,0
79.93073762396628,13.060586958517407,56
80.19759131476594,12.806447059587725,14
80.12242707311405,13.136146794572443,29
80.17859279351761,13.258502508375518,15
79.82606348581467,13.127205532946515,49
80.07772518718107,13.098072186749047,17
79.82647361166865,13.19260907440609,40
80.20078815798567,13.043657002127878,15
80.1367467486462,12.94229134754644,26
80.2492625895401,12.972151908671858,5
80.23098847403527,13.052204430751097,12
80.2661789873045,12.974767450292783,6
80.2544963694096,13.046073496193001,12
79.94969063312804,12.839102397805934,54
80.02349897317396,13.27108428796295,31
79.99298546445885,13.18421329474613,30
80.23397809296982,13.263968742164245,10
80.26403841623386,13.131623195896236,3
80.1466322368149,12.999629102322915,12
79.96258141227663,13.289585104471815,38
79.8133992386678,12.874310193534564,61
80.26927858121661,13.181410676996544,0
80.01955833945414,13.077647244290022,30
79.82340404904767,12.818074728168753,64
80.04938945399542,13.015261644833942,19
80.07655551881453,13.056211857597178,22
80.26110158991702,13.154363377636129,5
79.99276564620367,13.025036655663476,30
79.83378362650407,13.276301445076646,90
80.14283048408114,13.079135463469248,15
80.12568583638937,13.293667329003929,17
80.18773749165184,13.24352830182397,17
79.95327244537373,13.154472886129046,34
79.84902261924789,12.994600334010254,72
80.11676449212645,13.111339615105898,17
80.08551122061978,13.171779371097184,31
79.88532134561417,13.262343891410843,69
80.0997969725218,12.9761308564907,19
80.01798685109478,12.882201353979298,32
80.21459781224412,12.978705170332384,4
80.06072992142913,13.241822966095443,26
80.05199336770727,13.198354533741245,26
80.24203521930903,13.135341585240697,8
80.18818140083769,12.917001507940496,14
80.18668191195614,12.817034441606962,12
79.81486714067259,12.943102266833705,67
79.90206885792237,12.80568977578481,44
80.0126120216172,12.997884627550055,42
80.12073373913096,13.189308908532007,43
79.83528061799768,13.151768310519012,43
80.29807100014644,13.248767256171444,2
80.00665664020323,13.029095938117006,31
79.97573698274422,12.977231361118355,34
80.09454352505504,12.889674009152312,49
80.06703245765115,13.129630561135853,39
79.85878523084227,13.232903284914627,46
80.1369268446355,13.122345093348217,23
79.88441946266948,12.827689174241234,52
79.81529189993098,12.91954030300637,61
79.93485308544656,13.197444847283496,35
80.03547834279371,12.95499396251721,27
80.29419044227332,13.245514534820376,3
80.0009725871607,13.096702018628026,32
80.23431408242912,13.292360976389011,9
79.84025103702467,13.122438865196584,47
79.87949196350951,13.08541615342406,51
79.8143900186977,13.014583211173319,60
80.10818117155677,13.131641421773178,35
80.10361537674264,13.077604101991191,20
80.13348101688777,12.895394455203999,27
79.947374917187,12.854142042801332,56
80.05057186589761,13.12950363895741,34
80.11111918736114,12.965818855703375,12
79.99155143128766,13.175167378588016,29
79.90687886169357,12.822616734326624,45
80.02948768989818,13.057049295760121,30
80.07256579080804,12.858981982288439,29
80.2345231815612,13.160104690812663,17
79.99744880389191,13.100540051903014,37
80.16871689119338,12.826207457897096,18
79.82223102729395,13.082465699806908,54
80.21887765345232,13.098877110455742,12
79.84479147235912,13.119087582391694,49
80.09246566990934,13.247878007664223,21
79.89727866864368,13.060801489978294,49
80.23600970422085,12.861052282599289,2
80.12391229341935,12.931535733620182,29
80.05044676605182,13.167873461197662,29
80.27552636746675,13.276354390534921,7
80.09303764891442,13.003721196478248,18
79.89937485699933,12.893210686622972,62
80.05613613080392,13.002881316474316,19
79.93833786264038,12.913032454400872,49
79.94213599971687,12.989068130622654,47
80.0129743710215,12.828624387099074,37
79.84475763223796,12.931594873300579,67
79.94220936769304,12.908801341726981,45
79.83516242507885,13.075816991459927,53
79.83690651170187,12.853392083913905,64
79.8444200017224,12.864898450485239,56
80.2432640130901,12.85860501120463,5
80.09206395178651,12.873564079832347,40
80.30023580536391,13.169465104867196,7
79.87308416013732,13.250941097001897,42
79.82218043076033,12.837126113528962,66
80.32576344185321,13.216105075374962,5
80.06896192983098,13.226994570363182,25
80.2354626303114,13.286619156902976,7
80.27786777349651,13.2225728056395,4
79.92006446047819,13.133445691978144,45
79.86896749305892,13.104591895401594,48
80.25186140879906,13.181790360706607,3
80.32448950600069,13.27952054287779,0
80.01582220236422,12.879563078361564,30
80.15006979334207,13.028066954503885,14
79.93310827861175,12.807523580299518,51
80.25144122828854,13.188899916783448,6
79.94025812701744,12.878955051655955,44
80.02768180197589,12.95700096219556,22
80.11471221261596,13.22712739917307,21
80.0809947612195,12.978103645689115,21
80.09236946088159,12.980474944404952,17
79.83212638543348,13.084952460609587,52
79.92619247079632,13.233974071064322,34
80.2518549976271,13.055218902498948,13
80.18333235835868,13.214341622919067,10
80.20997678240244,13.020907704315372,8
79.90136710312595,13.185478781735366,40
79.81521839410276,13.01041850849792,63
79.89455505558837,13.256719970202752,55
80.22767504244666,13.222753819791404,8
80.27273402389417,13.062793162052348,11
79.95925687349582,12.84384544474755,58
79.9725549033538,13.117466493020041,38
80.27829450934915,13.297298710529663,3
79.9577810475094,13.051201875797846,53
80.24791851778248,13.062890407604815,13
80.15353889618282,12.85855585069893,11
79.877012298869,13.231419093295395,42
80.20757280142205,12.831908483336852,6
79.98516527083274,13.117553520721797,35
80.23549345995733,13.192073817837755,4
79.80289118378322,13.135271078901624,45
79.81221878627287,12.942945673918272,67
79.92224661989678,12.888596497282569,52
80.03546275995511,12.966261038563218,35
80.05756692378542,13.029171118495018,30
79.86071887849204,12.848827809144982,57
80.21667754430038,12.941971020893423,0
80.06765878537433,13.22918111141056,21
80.22146215097773,12.970792524367898,0
80.1651026772496,13.136591527655048,12
80.10997058728454,12.852116158870757,28
79.86299637947442,13.288241888234062,65
80.20283250940429,13.001895486984141,16
80.07095332078545,13.06818100767203,22
80.08515357815429,13.176226540638373,29
80.22815373113858,12.87792900973116,12
80.09444257440984,13.021841590366007,20
80.32818826658274,13.273177695545616,5
79.93894382625106,12.84112765592449,60
80.24061456271329,13.003690808188349,15
80.13073583869789,13.036069713089665,19
79.97963334375177,12.987155268482079,43
80.12589838290938,12.963415102716187,17
80.21580479707028,12.946632242685483,0
80.20909405432087,13.265209709195053,10
80.16149939789977,13.032137049624932,15
80.11788800407618,13.211440030917498,29
80.01901098364797,12.934736729363548,19
80.26198249367066,13.230932359722457,5
80.24443637828834,12.839253007796586,6
80.16474275961508,12.861086841513172,9
79.9216110932753,13.234791833972398,34
80.02905359956486,13.047494208824801,35
80.02473521790571,13.258603622057825,26
80.0514770218414,13.289810107246874,23
80.2919122849324,13.218588345135775,3
80.1515141692559,13.060589223681024,17
80.02230749005882,13.287636371990457,34
79.94873781668878,13.169175230674849,36
80.04665241885534,12.819384980298294,38
80.11682043968456,13.097302627234686,18
80.17701404288862,12.847483556919785,7
79.80919025739334,12.87233467509445,62
80.01896945013273,12.915827532990788,32
79.9870350110715,12.984032638012245,36
79.97328224185159,13.157425492491312,35
79.80612075554697,12.810225320478283,64
79.9390428410084,13.289733742470062,40
80.08036102811548,13.101200437477688,23
80.18173918989149,12.821401484075592,20
79.97177994493103,13.016830765246805,38
79.87572094014514,12.900318920208038,66
80.32762345961467,13.237570706083279,6
80.07323825531348,12.839811336425647,32
80.1088253531374,13.005092105002944,19
80.02099056945785,12.916056590717615,31
79.90334399763118,12.945928415155807,64
79.80322183354254,12.846937548967151,66
80.18826910442121,13.287673979747018,16
79.83986043069717,12.994113395975543,73
80.20805091151173,13.25494897493096,12
80.11255583283906,13.249204989237619,15
80.0489333741362,12.846202305847441,31
80.03998928306183,12.833970494389659,48
80.0582370996886,13.186872666788172,31
79.87880219146163,13.273389760670705,65
80.21594194949566,13.144065097342422,7
79.96220207153266,13.25062352751968,50
79.80728668239236,13.093155143247577,57
79.8376456171232,12.965904160491515,76
80.18281974464034,13.11518005422358,14
79.9236322333967,12.984101280583038,50
80.0224270449781,12.891712982679492,39
80.22777263378786,12.991478769147982,16
79.9378509660406,13.14772562135294,40
80.23959144172613,12.989554010327256,7
79.855365664583,12.951833194519685,89
79.9974800580666,13.266729894783289,39
79.9881871834571,13.07291023700546,34
80.1221892842119,13.180133939476988,30
79.88405073862401,13.073331089134554,54
79.96885595139766,12.927116443923087,37
79.98571763725587,13.005760898520439,44
79.88254764185874,13.079720412591412,60
79.92950934748704,13.269394539645345,47
80.28194953713974,13.203111035787423,4
80.26185597990363,13.189479179307712,3
79.90626612119051,12.906944682985916,62
80.05722626933174,13.281688497477193,26
79.87444045881509,13.221603687324777,34
80.11844801683361,13.179818448546042,34
80.16916474960892,13.14547185178585,9
79.80961132221935,12.810815784724458,62
80.05585229700986,13.055911858843693,29
79.83684466200391,13.26582485991552,70
80.23736707836738,13.29624425453267,9
79.80783761848434,13.109404859165126,51
80.1303314932668,13.066804744333844,11
79.83383081629104,12.8265542324952,64
79.8439301520969,13.121446028149974,48
80.24109060040236,13.212893420315648,6
80.19399667362356,12.939921277519744,7
79.80871850258657,13.273042353749988,123
80.12780458787006,12.951913912579416,18
80.23126932565646,13.283484473100872,10
80.09390255458494,13.026548318603469,19
79.97061729573373,12.93196257038017,34
80.02370325068689,13.298323148444082,30
79.80189541880537,12.889568569763078,67
79.90940578428453,13.184647218836316,36
80.27881286905667,13.266766217533513,7
80.01565951016681,13.090990798034854,24
79.91118972150117,12.944878156241376,54
80.25892661937849,13.27740909498748,8
80.28366673686436,13.139169002357084,4
80.22066042009047,12.91235651048485,0
80.0017270641407,12.964858879819925,25
80.15442656442822,12.839427167836684,19
80.22370795111429,12.95132262211316,1
79.88255401738114,13.08427446970221,58
79.87344111158288,12.926380410438686,71
80.29347209039857,13.163271273688634,6
79.94872998563312,12.888454072897115,45
79.84830418918472,13.000498663559348,71
79.83451881059366,13.189158055134584,41
80.22174053231548,13.278831171823422,10
80.26022490284555,13.041234784928182,14
79.9604913638422,12.959734439968788,35
80.09950429871925,13.105383348502263,34
79.93159805230157,12.864994568895737,63
80.16956828637808,12.891137749729053,9
80.21410400931484,13.286761598924434,12
79.88678347181626,12.949781124954317,65
80.25230724592409,13.154907778636693,14
80.06300930253505,13.009567287248462,19
80.09841033003624,12.825382697364608,43
79.85075174061734,12.981374533968854,83
80.30757347280363,13.243167592283937,3
79.87566652315952,12.983072480354977,75
80.24886388266708,12.991025149344994,10
80.17777285455578,13.189370804530288,9
80.19463981058959,13.169579085798654,13
80.05755247057604,13.189075381065082,27
79.85947890695323,13.14832346480923,44
80.16432071555477,13.148468422235743,9
80.07840543077778,12.890343262168619,25
79.92471948619593,12.82579576108167,51
79.8113998763815,12.88294073239026,67
80.11411060553843,13.19938753551111,30
80.17463501942981,13.28212181437105,14
79.95500311978758,13.278253027958078,38
79.95417698029517,12.945351683097277,43
79.98721847812169,12.817528973142963,54
80.16182303727093,13.0764245797373,15
80.03731834014631,13.072439197403128,29
79.95379926345014,13.275107194986617,43
79.97632981221498,12.907673797745106,32
80.2139321399001,12.96528841415345,2
80.17728808256392,13.229344872843976,13
80.08812799436318,12.827747578112517,36
79.99000951486467,12.956239568275462,34
80.04472081141752,13.148365894092969,27
79.81865809258402,13.003563244476782,63
79.93363166904201,13.274784836155614,48
79.9262816319917,12.806648842142762,43
80.20138862679364,13.000733876919663,15
80.03529943542658,12.824347574753064,46
80.07967481615671,13.084740828333354,26
80.00597633981279,12.854167040896137,29
80.12725808634339,13.205718562494564,24
79.82738023860027,12.95574260286785,70
79.96356858887322,12.946279603392666,38
80.14309395796913,13.148988311783581,13
80.11701883961905,13.071504554541956,22
80.08158987661982,13.008153502282045,19
79.89056583460574,13.19510712565587,36
79.87152790014547,12.988464657047965,85
80.10901971986884,12.928010862217798,34
80.28457697445161,13.161186303741905,8
79.83352681128663,12.849703117668856,65
80.28037273658296,13.252840985185879,7
79.86785718944067,12.90895823281528,62
79.8442519837791,13.011238742905903,65
80.08515651143138,13.021093786050827,21
80.20341922720822,13.265430537546726,12
80.22019342554704,12.808701020723722,4
80.14232742351702,12.877783149970933,13
79.85814836542363,13.201313075402343,39
80.10768630799966,13.076746698684715,19
80.18767954101577,13.000454904032175,22
79.93053239409862,13.27097200385716,50
80.14428149167605,12.90650839495511,26
79.85764205131473,12.992148901246242,72
80.12793359446289,13.134432013099886,33
79.96208901507565,12.865285162824147,62
79.9111470113417,13.158422927646411,39
79.80266967986178,12.875537886030733,63
80.10446881625107,13.285428844031038,17
79.99816101234131,12.904227030839522,35
80.22357125289929,12.877256275980836,2
80.1378320817914,12.953164261531116,28
80.23029494613127,12.910724733943248,6
79.80247087448222,12.901076695161285,66
80.16985807138369,12.964284339160631,22
80.21353305092525,13.25338685481716,11
80.22941614222974,13.268913051393145,10
80.23245479853664,12.96515321396964,3
80.136442730414,13.28262124529462,15
79.94035551106344,12.87105843144341,52
80.06573676163103,13.271207303011957,27
80.24667313289248,13.288080660815195,8
79.89311126260154,12.825014357891508,49
80.11065973105183,12.875764819197432,24
79.87317414839981,13.073816528255321,54
80.051377888993,12.83046115067068,35
80.22238013512704,13.178113684729839,7
79.99924260209535,13.168099589632126,36
80.10337628989535,13.046027035495353,21
80.23143561926359,13.059901705048917,12
79.93133380189245,13.076542726134319,44
80.09803414212817,13.182845619023137,35
79.80240745147887,13.057027366310484,59
79.9128403350785,12.98949955069721,57
79.80572818060922,12.916667358564927,63
80.2151281674332,12.951534015443443,0
79.98407545762699,13.241807653374842,33
79.9704362616445,13.090227127928806,34
79.9399908802848,12.954175032612778,53
79.91169381351345,12.884312521148741,65
80.09989797045317,13.290705673029418,19
79.95867403777217,13.17479837730776,34
79.9652841882446,12.803150591345798,43
80.05059334290156,13.132189364022798,33
79.93644280019053,13.074796913681643,40
80.20661374091024,12.859529328274778,6
80.00555725866134,12.811693690517556,47
80.20547394690574,13.135122540435324,14
80.20003089096626,13.008302530072598,20
79.99213785181857,12.974066459454916,28
79.83064097824462,12.842534674229539,59
80.17455279234284,12.825729297969678,16
79.99052758065429,13.257001820535706,52
80.09899652044065,13.05697951651353,22
80.04305252375272,12.886304876614282,25
79.8049750874508,12.887931966721045,67
80.09970403976389,13.079248138698912,19
80.22508595147865,12.82112187420114,2
79.87596318765294,12.840848211134562,51
79.89370510761022,13.268172953620383,63
80.13705332920581,13.093088194478442,22
80.06264781818226,13.278097612646087,22
80.2400111767303,12.94793515527902,6
80.22326238840688,12.865610568898045,3
80.24778770468853,12.915910904618778,1
80.12775699124052,13.006879416451769,15
80.01309677122454,13.114339203923162,30
80.11493758353598,13.062067659711865,19
80.22824030406073,12.916608682658332,-2
79.92142860644068,12.866250387442744,61
80.07827672343888,13.206954103058418,21
79.81142516779236,12.924517901867908,64
79.96248406815731,12.864518425682377,57
79.86813973972762,12.916914075355468,68
80.14179806418952,13.175611923646725,29
80.14272607846631,13.132184301030792,20
79.89357025755973,13.147112382930219,43
79.86485449936,12.868934198645077,53
80.08933287548606,12.994025340687905,22
79.91546999918197,13.09842703481704,47
79.87562809648789,12.968346848326087,65
79.83181727151751,12.829714804881656,63
79.91269738320358,12.886714745456592,64
79.97373212403113,13.04199553149679,42
80.25631844656904,13.15494945232013,14
79.8960699968457,12.948606765455454,62
79.81209424071395,13.101879359661966,53
80.1139921862176,13.284007880152453,16
79.97994669691975,13.017460151116202,40
79.8283697583679,13.213113935327511,58
80.23974685730485,13.26707979952165,7
80.03057625999243,13.232377985830446,22
79.83262647796269,13.241575226315687,72
80.29220819510942,13.14197098565409,13
80.07779239055209,13.185151050523924,24
79.95812570820968,13.225237283898638,32
80.19141392515934,12.9321420695038,7
79.94882289321393,13.256858229590662,55
79.87396733823756,13.187131587147904,35
80.21147268961332,12.963464924573154,0
80.2009134991374,12.904681733017522,7
80.11222145013127,13.150105555262128,18
80.2072169650104,13.06433399002657,9
79.8983489255145,13.127228816380578,43
79.83338820197338,12.931855866082314,69
80.11940024859474,12.999746028267795,18
79.82277280568245,12.913043688936568,61
80.17270468875593,13.222311785936453,13
80.08424471876005,12.999006313176595,24
80.09890627813952,13.006804497522335,19
80.07123618019311,12.862467146825331,32
80.12400910434881,13.280803026774684,16
79.8503213506359,12.899275221186059,67
79.8680920288761,12.84428126977362,52
80.21765569380727,13.227552366741698,13
80.2096920222199,13.06586422174504,13
79.94315763881026,13.068976562316804,46
79.93081912138486,12.940593015312903,44
80.09891686655695,12.81921272031412,44
79.92112434665543,12.969367048273039,53
79.90833775562831,13.235121439080915,41
80.18423326802393,13.191877470677749,19
79.84921940961392,13.25573832180967,59
79.85507328160266,13.264807977833387,55
80.17908151484397,13.087866716632478,17
79.85213636058403,13.219338342052765,62
79.81610615933754,13.172677820639302,41
79.85722932155709,13.22741454749932,44
79.9064921663345,13.039910088691013,63
80.20606619491208,12.861251488360262,3
80.21490928365178,13.120582989600079,10
79.84300568344774,13.155868813146045,42
80.22527665154277,13.174335978073286,6
80.26166128128928,12.96686591537702,8
80.09392825905006,13.040070641584775,25
79.96811051363902,12.874001290328492,52
80.23722532524438,12.962757879881092,6
79.88849591943537,13.120608952920389,47
80.11085222841696,13.00559618049191,19
80.14368303967161,12.816638979415435,25
79.81017371164224,13.194575730586289,44
79.87185366074398,13.044356270025833,54
79.94259016918114,13.143994477375731,40
80.22400309366958,12.97149922682651,0
80.16164037587836,13.251293524340111,19
80.06715421499439,13.234452382432146,17
79.84889915656893,12.920797036929901,71
80.2107517977781,12.997374099069201,11
80.17965892728613,13.261120534165242,14
80.21743404662782,12.87948968065361,1
80.31071024347102,13.184281105427804,10
80.30407526353025,13.283773151904786,3
80.14960098272611,12.840803459824043,22
80.27281794881972,13.09325425835906,7
79.81572525569733,13.251026375711604,86
80.192752229035,12.834435487349223,11
80.23078915036353,12.916791891687538,5
80.20098117891209,13.17908668725973,8
80.25739944824589,12.946612354017256,7
79.81168711925709,13.228796678609784,56
79.91950161131093,12.931507448429537,54
80.22501769050216,12.950205368661104,2
80.22681423110704,13.071043742062633,13
80.04337675543893,13.116187533160604,27
80.12119007008573,12.944696465135456,24
79.84286591660909,13.106235503070652,51
80.10300528501702,13.029548590746938,21
80.08020644185883,12.801099367765442,43
80.00036337589398,13.049291510209594,37
80.2231259598204,13.220401433354029,7
79.93526982576869,13.02445940635153,57
79.82490748906733,12.94052860190338,65
79.81920389234853,13.035544148115479,59
79.9513793612927,13.288066518287183,39
80.05685101897446,12.886334605007086,21
80.26022605077644,12.99562495279002,12
80.19964470193685,12.995613954109194,12
79.96885561694017,13.13492537675723,39
79.9700745809272,12.823890182231878,46
79.92030152122466,13.092969403887029,52
80.2682027579259,13.278434988781024,8
80.18054913577214,13.299875015450663,14
79.89833816121383,13.105802301788932,48
80.10222165480569,12.956651989445117,16
79.86198465660519,13.228132548239765,43
80.05364380436212,12.963236776214798,29
79.86041298532848,13.249156593397585,49
80.25743422095044,13.020178210653011,11
80.12739942846149,13.232025588192313,30
80.08140196748396,13.121049121679844,30
80.14430973865716,13.289255243045893,14
80.10175666512656,13.084186391447776,23
79.83044242596792,13.038011931815515,57
80.28046225788502,13.238246808848713,3
79.90846733738715,13.06874823098476,51
80.195818280511,12.821845936784307,10
79.85933988315034,13.036924319096514,59
79.92606407191278,13.297520296624727,39
79.95711136562605,12.876797964379437,45
80.01067038791196,13.112957706917907,31
79.90256252193265,13.119548092142146,49
80.08055414435735,12.889420284608905,33
80.24432736510451,13.062631048548432,11
80.20561609184364,13.210468894426803,8
79.91399805100791,13.2122064600622,34
80.2144181849588,12.992559684405576,6
80.19973101083221,12.904200234990645,3
80.24229777273914,12.91343217323142,-2
79.84619467198813,12.89586942498638,61
80.25116824838331,13.29328314776547,5
79.89824868104381,13.135806950478843,42
80.0837527021852,12.864605931722561,34
79.8844421462133,13.114420902256725,46
80.02623360299944,12.925976199108707,27
80.1608377127106,12.883890300641681,12
80.11490605449633,13.20217710613176,25
80.22492075552381,13.201940060507447,12
79.92148409903459,13.28439474827604,48
80.0914524571094,12.986249896269095,22
80.22949123792102,13.188343274342175,5
79.87408631074037,12.896135310303073,64
80.10889441465173,12.86604800869637,27
79.91798852875627,12.891467012130784,61
80.02913061800386,12.88517264096437,31
79.93414552368425,13.076640569423855,42
79.94009158972808,13.042638499153632,54
80.13349219359142,13.057099279387376,19
80.1872020976302,13.12133713934043,14
79.80149009396803,13.019943141430893,63
79.80319975669893,12.982491835163605,64
80.1494373175495,13.249800277823939,20
80.23924351818327,12.92476708389445,1
79.85741717840726,13.286443985551182,65
79.90831702757028,13.20788154979222,35
80.11337154264731,13.186695589470919,42
79.84930535450472,12.985084823323103,79
80.12013754607634,13.036891081482883,15
80.31002150415857,13.258766289801205,-1
79.90646189309152,12.84603719435894,57
79.81668394565922,13.239220607626713,71
79.96086262979165,13.298957314144074,37
80.20840885265531,12.996440989147835,13
80.29767292235282,13.20570181772328,1
80.0433687124986,12.896530028910949,28
79.99171164749707,13.073515027289934,33
79.85231063469163,12.986846794662801,77
80.02633421149463,12.998215280641627,35
79.9430620885537,13.095956985730274,42
80.22179811352387,13.02125536623596,14
80.05865820180644,12.924840543224379,15
80.14089282369737,13.15330981423144,15
80.17548317554083,12.898445945276924,14
80.11093273329594,12.886199337887051,25
79.8884066041488,12.945637582140956,65
79.80724887792431,12.88821776301816,64
80.15687495237083,13.010910653533875,12
79.85114965636429,13.023071798901857,72
79.97014665330222,13.172055019330315,32
80.06013489729249,13.299478910725705,23
80.09550479260243,12.826483680042497,41
79.81578272635531,13.25100855415864,86
80.0979724618892,12.87068471653595,54
80.08064459493112,13.02871823132771,23
79.9580757528916,13.125120639805855,41
80.05912508272901,12.964727384048057,22
80.027901990993,13.236079573370684,24
79.99798273214064,13.136605369656634,34
